1750,(125),Borrowed,1750,Returned
,p. 85,,,
Octr 15,J.4.25,Clarks Sallust Lat Eng,Nov<sup>r</sup> 10,Clarks Sallust Lat Eng
,E.7.68,Spectator Vol 1<sup>st</sup> on Mr Rymers,Nov<sup>r</sup> 10,Spectator Vol 1<sup>st</sup>
,,order by John Miller,,
Nov 5,A.3.,Popes Hom. Iliad Vol. 1<sup>st</sup> & 2<sup>d</sup> on,Nov<sup>r</sup> 20,Pope's Hom. Iliad V. 1 & 2<sup>d</sup>
,,Mr Rymers order by John Millar,,
10,J.4.11,Watsons Horace Lat Eng Vol 2<sup>d</sup>,Decr 21,Watsons Horace V. 2<sup>d</sup>
,E.7.68,Spectator Vol 2<sup>d</sup> & 3<sup>d</sup> on M<sup>r</sup>,Decr 21,Spectator V. 2<sup>d</sup> & 3<sup>d</sup>
,,Gregories order by John Millar,,
20,K.5.24,Watts Logick on Mr Rymer's,Decr 12,Watt's Logick
,,order by John Millar,,
Dec<sup>r</sup> 21,K.5.,Patricks Terence Vol 2<sup>d</sup>,Feb. 2,Patrick's Terence V. 2<sup>d</sup>
,E.7.68,Spectator Vol 4<sup>th</sup> & 5<sup>th</sup> on M<sup>r</sup>,Feb. 2,Spectator Vol 4<sup>th</sup> & 5<sup>th</sup>
,,Rymers order by John Millar,,
1751,,,,
Jan 24,K.,Tom Jones Vol 5<sup>th</sup> on M<sup>r</sup>,feb. 7,Tom Jones Vol 5<sup>th</sup>
,,Rymers order by John Millar,,
Feb. 2,K.5.30,Martyns Virg. Georgicks l. Eng,feb. 12,Martyn's Virg. Georgicks
,E.7.68,Spectator Vol. 6<sup>th</sup> & 7<sup>th</sup> on,Mar 13,Spectator Vol. 6<sup>th</sup> & 7<sup>th</sup>
,,Mr Rymers order by John Millar,,
8,J.5.1,Rollins ancient Hist. Vol 1<sup>st</sup> on,Mar 18,Rollins ancient Hist. V. 1<sup>st</sup>
,,Mr Rymers order by John Millar,,
13,K.8,Tom Jones Vol 1<sup>st</sup> & 2<sup>d</sup> on M<sup>r</sup>,feb. 25,Tom jones V. 1 & 2<sup>d</sup>
,,Rymers order by John Millar,,
Mar 13,K.6.4,De Vries Exercitationes on M<sup>r</sup>,Mar 18,De Vries Exercitationes
,,Rymers order by John Millar,,
18,J.4.11,Watsons Horace Vol 1<sup>st</sup> on M<sup>r</sup>,May 9,Watsons Horace V. 1<sup>st</sup>
,,Rymers order by John Millar,,
19,J.3.7,Hooks Romn History Vol 1<sup>st</sup> on,Apr 24,Hooks Rom. Hist. V. 1<sup>st</sup>
,,Mr Gregories order by John Millar,,
25,J.5.1,Rollins ancient Hist. Vol 2<sup>d</sup> on,Apr 15,Rollins ancient Hist V 2<sup>d</sup>
,,Mr Rymers order by John Millar,,
Ap<sup>r</sup> 24,J.3.7,Hooks Romn History V. 2<sup>d</sup> on,June 4,Hook's Rom. Hist. V. 2<sup>d</sup>
,,Mr Gregories order by John Millar,,
30,J.5.1,Rollins ancient Hist. V. 4<sup>th</sup> on M<sup>r</sup>,June 4,Rollins ancient Hist. V. 4<sup>th</sup>
,,Rymers order by John Millar,,
May 25,K.3.19,Night Thoughts on Mr Rymer's,June 4,Night Thoughts
,,order by John Millar,,
Octr 19,J.1.16,Wallisii operum Vol 2<sup>dum</sup> on,Nov. 19,Wallisii Op. V. 2<sup>d</sup>
,,Mr Gregories order by John Millar,,
22,J.5.1,Rollins ancient Hist. Vol 5<sup>th</sup>,Nov<sup>r</sup> 19,Rollins ancient Hist. V. 5<sup>th</sup>
,K.5.24,Watts Logick on,Nov. 19,Watts Logick
,,Mr Jo. Youngs order by John Millar,,
,,,p. 174.,
,,,,
