1750,(113),Borrowed,1750,Returned
,(p. 91),,,
April 7,A.5.14,Addisons Works Vol 2<sup>d</sup>,May 16,Addisons Works Vol. 2<sup>d</sup>
,,on Mr D. Young's order by,,
,,Jo. Smibert,,
Nov<sup>r</sup> 26,J.3.10,Turretini Dissert. Theol. V 1<sup>st</sup>,Jan. 22,Turretini Dissert. Theol. V. 1<sup>mus</sup>
,D.3.13,Bezae N. Testamt Gr lat on prinll,Decr 12,Bezae N. Testam. Gr Lat.
,,Murisons order by Jo. Smibert,,
30,C.4.12,Hammond on the psalms on,Mar 22,Hammond on the psalms
,,Dr Hadows order by Jo. Smibert,,
Decr 7,A.3.,Hawthorndens Works on prof.,Decr 12,Hawthorndens Works
,,Shaws order by Jo. Smibert,,
12,J.1.17,Pamphlets Vol 1<sup>st</sup> & 3<sup>d</sup>,Decr 15,pamphlets Vol. 1 & 3<sup>d</sup>
,J.5.18,New whole Duty of Man on,Mar. 6,New whole Duty of Man
,,profr Shaw's order by Jo. Smibert,,
1751,,,,
Jan. 25,L.5.5,Sr John Leakes Life on D<sup>r</sup>,Apr 22,S<sup>r</sup> John Leakes Life
,,Hadows order by Jo. Smibert,,
Feb. 13,E.1.16,Titi Livii Hist. on profr,Mar 22,Titi Livii Hist.
,,Shaws order by Jo. Smibert,,
Mar 22,K.5.8,Knowledge of div. Things &.,May 15,Knowledge of div. things &c.
,A.3.,Gordons Tacitus Eng V. 1<sup>st</sup> on,Apr. 3,Gordons Tacitus Eng V. 1<sup>st</sup>
,,profr Shaw's order by,,
,,Jo. Smibert,(p. 163),
1750,p. 101,,,
Apr. 17,A.3.9,Popes Hom. Odyssee Voll 4<sup>th</sup> & 5<sup>th</sup>,July 11,Popes Hom. Odyssee Vol 4<sup>th</sup> & 5<sup>th</sup>
,,on Mr D Youngs order by,,
,,Joseph McCormick,,
May 12,J.3.12,Clarks Hom. Iliad Vol 1<sup>st</sup>,July 23,Clarks Hom. Iliad. V. 1<sup>st</sup>
,K.4.14,Universal History Vol 1<sup>st</sup> on,June 4,Universal History Vol. 1<sup>st</sup>
,,Mr Rymers order by,,
,,Joseph McCormick,,
June 18,K.3.16,popes Essay on Man and Critm,Augt 20,Popes Essay on Man & Criticism
,,on Mr Wilsons order by,,
,,Joseph McCormick,,
July 11,J.7.7,Oriental Tales 2 Voll on,July 23,Oriental Tales 2 Voll
,,Mr Wilson's order by,,
,,Joseph McCormick,,
23,E.6.12,Swifts Miscellanies V. 1<sup>st</sup> on,Augt. 6,Swifts Miscellanies V. 1<sup>st</sup>
,,þe above order by Joseph McCormick,,
Augt 6,E.6.12,Swifts Miscellanies V. 4<sup>th</sup> on,Augt 20,Swift's Miscellanies Vol 4<sup>th</sup>
,,þe above order by,,
,,Joseph McCormick,,
9,K.6.3,Sallustius Wassii,Augt 22,Sallustius Wassii
,K.3.3,Gordons Sallust on prinll,Sept. 8,Gordons Sallust
,,Murisons order by,,
,,Joseph McCormick,(p. 119),
,,,,
