1749,(41),Borrowed,1749,Returned
Jan<sup>r</sup>. 17,A.4.20,Xenophontis Opera on M<sup>r</sup>,Jan. 24,Xenophontis Opera
,,Rymer's order by Harry Munro,,
23,F.7.32,Milne′s Conick Sections on M<sup>r</sup>,Jan. 28,Milne's Conick Sections
,,Gregories order by Harry Munro,,
24,J.5.2,Rollin′s belles Lettres Vol. 4<sup>th</sup>,feb. 1,Rollin's belles Lettres Vol. 4<sup>th</sup>
,F.7.35,Keil′s Astronomy Eng. on Mr Rymer's,Mar. 8,Keil's Astronomy Eng.
,,order by Harry Munro,,
feb. 1,J.6.18,Letters on Mythology on Mr Gre-,feb 3,Letters on Mythology
,,gories order by Harry Munro,,
1,J.7.9,Bragge on þe Passions on Mr Gre,feb. 3,Bragge on the passions
,,gorie's order by Harry Munro,,
3,E.7.55,Natural History of the Passions on,ffeb<sup>r</sup> 9,Natural Hist. of the Passions
,,Mr Jo. Youngs order by Harry Munro,,
6,E.6.52,Cicero de Natura Deorum Davisii on,feb. 13,Cicero de Natura Deorum
,,Mr Gregories order by Harry Munro,,
10,E.6.39,Hutchisons on þe Passions on Mr Gre,feb. 16,Hutchison on þe passions
,,gories order by Harry Munro.,,
13,J.4.11,Watsons Horace Vol. 1<sup>st</sup> on,feb. 16,Watsons Horace Vol. 1<sup>st</sup>
,,Mr Gregories order by Harry Munro,recd p. 61),
1749,,,,
Jan. 17,A.5.5,Zuinhhanus de institutions oratoria,feb. 2,Zuintihanus de Institutions
,J.7.1,Works of the Learned 1741 2 Voll,Jan. 26,Works of the Learned 1741 2 Voll.
,J.1.17,"pamphlets N<sup>o</sup> 4, on Mr Rymers",Jan 26,Pamphlets N<sup>o</sup> 4<sup>th</sup>
,,order by Jerom Stones.,,
26,J.2.13,Popes Works Vol. 2<sup>d</sup>,feb 2,Popes Works Vol. 2<sup>d</sup>
,A.5.14,Addisons Works Vol. 4<sup>th</sup> on,feb<sup>r</sup> 2,Addisons Works Vol. 4<sup>th</sup>
,,Mr Da. Youngs order by,,
,,Jerom Stones,,
feb. 2,K.7.11,ffontanelles plurality of Worlds on,feb<sup>r</sup> 6,ffontanelles plurality of Worlds
,,Mr Jo. Youngs order by Jerom Stones.,,
2,K.3.18,Night Thoughts on sd order by,feb<sup>r</sup> 23,Night Thoughts
,,Jerom Stones,,
6,J.4.39,Baxter on þe Immaty of þe Soul <sup>2 Vl</sup> on,Mar. 29,Baxter on þe Immat. Vol. 2<sup>d</sup> & 1<sup>st</sup>
,,Mr Jo. Youngs order by 2 Voll.,,
,,Jerom Stones,,
6,J.6.18,Letters concerning Mythology on M<sup>r</sup>,feb. 23,Letters concerning Mythology
,,Gregories order by Jerom Stones,,
23,J.4.2,Blackwell′s Life of Homer,Mar 13,Blackwells Life of Homer
,J.4.3,Gibb′s Short-writing on Mr Jo,Mar 13,Gibb's Short-Writing
,,Youngs order by Jerom Stones,,
Mar 20,K.7.26,Pamphlets Vol. 7<sup>th</sup> on Mr Jo,Mar. 29,Pamphlets Vol 7<sup>th</sup>
,,Young's order by Jerom Stones,,
,,,p. 68,
,,,,
