1749,(73),Borrowed,1749,Returned
Apr. 12,F.7.11,Norwoods Trigonometry,Sep. 29,Norwoods Trigonometry
,J.5.26,Mairs Book-keeping,Sep. 29,Mair's Book-keeping
,D.2.13,Magdeburg Centur. 2 Voll,,
,,D<sup>r</sup> Campbel p Receipt apart.,,
,E.4.4,Dion. Cassii Hist. Romana Lat,July 8,Dion. Cassii Hist. Rom Lat
Sept: 4,A.5.21,Horsehoing Husbandry by Tull,July 8,Horse hoeing Husbandry by Tull
Oct<sup>r</sup> 3,J.5.3,Gordons Tacitus Eng. 4 Voll.,Nov 18,Gordons Tacitus Eng. 4. V<sup>s</sup>
,,Dr Campbel p Receipt apart,,
3,,Maclaurins accot of Newtons philosophy; unbound,July 8,Maclauris Newt. philos.
,,Dr Campbel p Receipt apart.,,
1750,,,,
Jan. 22,J.7.5,Pamela Vol. 1 & 2<sup>d</sup> Flom 3<sup>d</sup> & 4<sup>th</sup>,Feb<sup>r</sup> 14,Pamela Vol 1 & 2<sup>d</sup> Fl. 3<sup>d</sup> & 4<sup>th</sup>
feb<sup>r</sup> 14,J.8.6,"Popes Works Vol. 1<sup>st</sup>, 5<sup>th</sup>, 6<sup>th</sup> & Vol 3<sup>d</sup> p<sup>t</sup> 2<sup>d</sup>",Mar 19,"popes Works Vol 5<sup>th</sup> & 6<sup>th</sup> 1<sup>st</sup>, 3<sup>d</sup> p<sup>t</sup> 2<sup>d</sup>"
Mar 20,K.8.8,Fortunate Foundlings,June 19,ffortunate foundlings
May 31,K.2.1,Hoffmans Operum Tom 2<sup>dus</sup> p,July 8,Hoffmanni op. Tom 2<sup>dus</sup>
,,Receipt apart,,
June 21,K.8.10,Ladies Drawing Room,Sept 14,Ladies Drawing Room
Octo<sup>r</sup> 3,A.6.3,Johnsons History of Pyrates,Mar 13,Johnsons Hist. of Robbers
,J.7.4,David Simples Adventures 2 Voll,Mar 13,David Simple 2 V<sup>s</sup>
,J.7.7,Oriental Tales 2 Voll,Mar 13,Oriental Tales 2 V<sup>s</sup>
,,,(p. 98),
1749,(p. 54),,,
apr. 15,J.1.6,Popes Prose Works Vol 1<sup>st</sup> on,May 9,Popes profe Works V. 1<sup>st</sup>
,,Mr Gregories order by Will: Taylor,,
28,E.7.69,Spectator Vol 5<sup>th</sup> on Mr Jo. Youngs,June 6,Spectator Vol 5<sup>th</sup>
,,order by Will: Taylor,,
May 19,J.5.2,Rollins belles Lettres Vol. 2<sup>d</sup> on,June 6,Rollins belles Lettres V. 2<sup>d</sup>
,,Mr Gregories order by Will: Taylor,,
Oct<sup>r</sup> 11,J.6.5,Preceptor Vol 1<sup>st</sup> on Mr D. Youngs,Octr 20,Preceptor Vol. 1<sup>st</sup>
,,order by Will Taylor,,
12,K.3.20,Ansons Voyage on Mr Da. Youngs',Oct<sup>r</sup> 21,Anson's Voyage
,,order by Wil: Taylor,,
,A.4.22,Mackenzies Lives of Scots Writers V. 2<sup>d</sup>,Nov<sup>r</sup> 7,Mackenzies Lives Vol 2<sup>d</sup>
,K.3.24,Pamphlets Vol. 2<sup>d</sup> on Mr Da.,Nov<sup>r</sup> 6,Pamphlets Vol 2<sup>d</sup>
,,Gregories order by Will: Taylor,,
Nov. 3,F.5.18,Philosophical Transactions Vol. 1<sup>st</sup>,Decr 5,Philoph. Transactions V 1<sup>st</sup>
,E.7.68,Spectator Vol 6<sup>th</sup> on Mr Grego,Decr 5,Spectator Vol 6<sup>th</sup>
,,ry's order by Will: Taylor,,
22,F.3.8,Locks Essay on Hum. Understanding on,Jan 11,Locks Essay on Hum. Understanding
,,Mr Da. Youngs order by Will: Taylor,,
,F.5.18,Philosoph. Transactions Vol 8<sup>th</sup> & 9,Decr 23,philosoph. Transactions V. 8<sup>th</sup> & 9<sup>th</sup>
,E.7.68,Spectator Vol. 7<sup>th</sup> on,Jan. 5,Spectator Vol. 7<sup>th</sup>
,,Mr Jo.Youngs order by Will: Taylor,,
,,,p 95),
,,,,
