98,,Mr Hunter,,
1779,,,,
Mar 15,S2.9,Livii Drakenborchius,"""",Livii Drak. Vol 1st
"""",C4.34,Livii Gronovii Vol 1st,,Livii Gro. Vol 1st
30,G7.16,Gibbon on the decline of the Ro,Empire,Gibbon ------
June 9,S3.2,Chambeauxs Dictr. 1.2nd Vol,"""",Chambeux's Dict. 1.2nd
"""",A5.4,Monde prim. de Geb. V2,,Monde primitif de Geb. Vol 2nd
"""",M9.8,Elphinstons Grammar 1.2nd,,Elphinston's Eng. Gram. Vol 1 & 2nd
,R7.10,Guthries Grammar 1.2nd Jo. Hunter,,Guthries Gram. Vol 1 & 2nd
,L9.52,Hamiltons Essays,,Hamilton's Essays
,P9.11,Shenstons Works 1.2nd V,,Shenstone Works Vol 1 & 2nd
June 24,Q5.14,Hogarths Anal. of Bieautie,,Hogarth's Analysis of Beauty
,A6.4,Blackstons Comment. 1.2.3.4 V,,Blackston 1.2.3.4th
July 7,B7.21,Mairs Geography,,Mairs geography
,L10.19,Richardsons Analysis,,Richardson's Analysis
"""",N8.38,Shakespears plays 1.3.10th,,Shakespeare Vol 1.3.19 (scored through)
Aug. 2,K.5.27,Livius par Crevier Tom. 1.2.3.5,& 4,X
Sept. 13,O.8.3,Warburtons Divine Legation 5 vols.,"""",Warburton 5 vols
,Q.5.10,Apuleius Delphini 4to Jo: Hunter,"""",Apuleius Delphini
21,P7.1,Shakespears Works 4.5.7.9.10 9(scored through) All the vols.,of 6 V,Shakespeare All the vol returned
"""",P8.51,Thomsons Works,1.2nd Vol,Thomson's Works Vol 1 & 2nd
"""",S3.4,Spences De Leg. Hel.,,Spence de leg: Hel:
"""",A8.14,Gayes poems 1.2nd V.,,Gay's poems Vol 1 & 2nd
,R9.19,Rousseaus Eloise 4 vs,,Rousseaus Eloise 4 Vol
,RO.4.7,Livius Drackenborchii,Tom. 1.2.3.4.5.6.7th,
,P.5.4.,Newtons Milton 2 vs. Jo: Hunter,,newton's Milton Vol 1 & 2nd
Octr 20,M3.4,Spelmans Dionesi 1.2.3.4th V,,Spelman's Dionesis Vol 1.2.3.4th
"""",G5.3,Chapman on Ro. Senate,,Chapman on the Ro: Senate
,P.8.4,Dissert. on Ro. hist.,,Dissert: on Rom: Hist:
"""",Q7.14,Horatius Flacci 1.2nd Vol,,Horatius Flaccus Vol 1 & 2nd
"""",L1.4,Dionisius Hal. 1.2nd Vol,,Dionys Halicarn 1.2 V
25,G6.15,Art of Reading Jo: Hunter,"""",Art of reading
29,A5.19,Salusti Vol 1st. ----,"""",Salusti Vol 1st.
,O3.3,Francess s Horace 1.2nd,"""",Francess's Hor. 1.2nd V
,O5.3,Terentius West. 1.2nd,"""",Terentius West. 1.2nd V
,Q4.26,M. Verrus Flacc.,,M. Verrius Flaccus
,A7.2,Colmans Ter. 1.2nd,"""",Colman's ter. 1.2nd V
,K8.5,Gaudi Horatius,"""",Gaudi Horatius ----
,J6.14,Livius Gronov. 1.2nd.3rs V,,
,Q4.9,Auli. Gell.,,Aulius Gell
,R.6.9.,Maloris Poems --- Jo: Hunter,,Maloris Poems
