1751,160,Borrowed,1751,Returned
,(p. 97),,,
Feb. 20,E.6.,Molieres plays Vol 1<sup>st</sup> on M<sup>r</sup>,feb. 26,Molieres plays V. 1<sup>st</sup>
,,Wilsons order by Thos Duncan,,
26,J.6.,Female Spectator Vol 4<sup>th</sup>,Mar 2,Female Spectator V. 4<sup>th</sup>
,E.6.,Molieres plays Vol 5<sup>th</sup> on M<sup>r</sup>,Mar 2,Molieres plays V. 5<sup>th</sup>
,,Gregories order by Thos Duncan,,
Mar 2,J.5.6,Barbers poems,Mar 20,Barber's poems
,J.7.,Pamela Vol 3<sup>d</sup> & 4<sup>th</sup> on M<sup>r</sup>,Mar 20,pamela V 3<sup>d</sup> & 4<sup>th</sup>
,,Jo Youngs order by Thos Duncan,,
20,A.5.13,Allan Ramsays poems on M<sup>r</sup>,Mar 28,Allan Ramsay poems
,,Gregories order by Thos Duncan,,
20,J.6.1,Pamphlets Vol 1<sup>st</sup> & 2<sup>d</sup> on M<sup>r</sup>,Mar 28,Pamphlets V. 1<sup>st</sup> & 2<sup>d</sup>
,,Gregories order by Thos Duncan,,
28,K.5.29,Patricks Terence Vol 1<sup>st</sup> on,Apr 13,patricks Terence V. 1<sup>st</sup>
,,Mr Gregories order by Thos Duncan,,
Apr 3,J.6.1,Pamphlets Vol 3<sup>d</sup> & 4<sup>th</sup> on,Apr 13,pamphlets V. 3<sup>d</sup> & 4<sup>th</sup>
,,Mr Rymers order by Thos Duncan,,
13,J.6.1,Pamphlets Vol 5<sup>th</sup> 6<sup>th</sup> & 7<sup>th</sup> on,Apr 18,Pamphlets V. 5<sup>th</sup> 6<sup>th</sup> & 7<sup>th</sup>
,,Mr Rymers order by Thos Duncan,,
July 1,J.4.20,Nature displayd Vol. 1<sup>st</sup>,Sep. 20,Nature display'd V. 1<sup>st</sup>
,A.6.,Rapins hist of Engd V. 1<sup>st</sup> on D<sup>r</sup>,Augt 28,RApin's Hist. Vol 1<sup>st</sup>
,,Simsons order by Thomas Duncan,,
12,L.6.3,Fitzosbornes Letters Vol 2<sup>d</sup>,Sept. 20,Fitzosborne's Letters V. 2<sup>d</sup>
,F.6.5,preceptor Vol 1<sup>st</sup> on prinll,Sep. 20,preceptor V. 1<sup>st</sup>
,,Murison's order by Alex Duncan,,
Augt 28,A.6.44,Rapins Hist of Engld V. 2<sup>d</sup>,Sep. 20,Rapin's Hist. of Engld V. 2<sup>d</sup>
,J.4.20,Nature displayd Vol 2<sup>d</sup> on D<sup>r</sup>,Sep. 20,Nature display'd V. 2<sup>d</sup>
,,Simsons order by Thomas Duncan,,
Nov. 13,A.6.44,Rapins Hist. of Engld V. 5<sup>th</sup> on,Decr 4,Rapins Hist. of Eng<sup>d</sup> V. 5<sup>th</sup>
,,the above order by Thomas Duncan,,
Decr 4,A.6.44,Rapins Hist. of Engld V. 6<sup>th</sup> on,Decr 19,Rapins Hist. V. 6<sup>th</sup>
,,the above order by Thomas Duncan,,
19,A.6.44,Rapins Hist. of Engd V. 7<sup>th</sup> on,Jan 8,Rapins Hist. V. 7<sup>th</sup>
,,the above order by Thos Duncan,,
1752,,,,
Jan. 9,A.6.44,Rapins Hist. of Engd V. 4<sup>th</sup> on,Jan. 16,Rapins Hist. V. 4<sup>th</sup>
,,the above order by Thos Duncan,,
16,A.6.,Rapins Hist. of Engd V. 8<sup>th</sup> on þe,Jan 30,Rapins Hist. V. 8<sup>th</sup>
,,above order by Thos Duncan,,
30,A.6.,Rapins Hist of Engld V. 9<sup>th</sup> on,Feb. 7,Rapins Hist. V. 9<sup>th</sup>
,,the above order by Thos Duncan,,
Octr 4,A.3.,Millars Gardening 2 <sup>vs</sup> on D<sup>r</sup>,Jan. 5,Millars Gardening 2<sup>vs</sup>
,,Simsons order by Thomas Duncan,,
,,,,
