1750,(141),Borrowed,1750,Returned
,(108),,,
Decr 8,E.7.68,Spectator Vol 4<sup>th</sup> & 5<sup>th</sup> on M<sup>r</sup>,Decr 28,Spectator Vol 4<sup>th</sup> & 5<sup>th</sup>
,,Jo Young's order by Alexr Duff,,
22,J.3.12,Clarks Hom. Iliad Vol. 1<sup>st</sup>,Jan. 23,Clarks Hom. Iliad. V. 1<sup>st</sup>
,E.6.58,Hutchison on Beauty and Virtue,Jan. 23,Hutchison on Beauty & Virtue
,E.1.15,Thucidydes Hist. Gr Lat. on M<sup>r</sup>,feb. 27,Thucidydes Hist. Gr Lat.
,,Jo Youngs order by Alexr Duff,,
1751,,,,
Jan. 24,J.4.39,Enquiry into þe Nat. of þe hum. Soul 2<sup>vs</sup>,feb. 27,Enquiry into þe Nat. of þe Hum. S. 2<sup>vs</sup>
,,on Mr Jo Youngs order by Alexr Duff,,
Mar 18,E.6.39,Hutchison on þe passions,Apr. 19,Hutchison on þe Passions
,J.5.2,Rollins beles Lettres V. 1<sup>st</sup> & 3<sup>d</sup>,Apr 19,Rollins belles Lettres V. 1 & 3<sup>d</sup>
,E.7,Spectator Vol 1<sup>st</sup> on M<sup>r</sup>,Apr 19,Spectator V. 1<sup>st</sup>
,,Jo Youngs order by Alexr Duff,,
Apr 19,K.6.42,Norris on þe Immortality of þe Soul,June 3,Norris on þe Immortality of þe Soul
,J.5.1,Rollins ancient Hist. Vol 5<sup>th</sup> & 9<sup>th</sup>,June 3,Rollins ancient Hist. V. 8 & 9<sup>th</sup>
,J.5.2,Rollins belles Lettres V. 4<sup>th</sup> on,June 3,Rollins belles Lettres V. 4<sup>th</sup>
,,Mr Jo Youngs order by Alexr Duff,,
Octr 18,J.5.21,Derhams Physicotheology,Nov 15,Derhams physicotheologie
,J.6.17,Maclaurins Algebra,Nov 15,Maclaurins Algebra
,J.5.2,Rollins belles Lettres V. 2<sup>d</sup> on,Nov 15,Rollins belles LEtt. V. 2<sup>d</sup>
,,Mr Rymers order by Alexr Duff,,
Nov. 15,J.4.7,Ray on the Wisdom of God,Decr 13,Ray on þe Wisdom of God
,E.5.41,Epicteti Enchiridion Gr Lat 2<sup>vs</sup>,Decr 13,Epicteti Enchiridion Gr Lat. 2<sup>vs</sup>
,F.6.5,preceptor Vol. 2<sup>d</sup> on M<sup>r</sup>,Decr 15,preceptor V. 2<sup>d</sup>
,,D. Youngs order by Alexr Duff,,
Decr 17,F.5.17,Horatius Cruquii,Jan. 25,Horatius Cruquii
,K.4.7,King on the Origin of Evil,Jan. 25,King on þe Origin of Evil
,J.4.,Nature displayd V. 2<sup>d</sup> on M<sup>r</sup>,Jan. 25,Nature display'd V. 2<sup>d</sup>
,,D. Youngs order by Alexr Duff,,
1752,,,,
Jan. 25,J.4.20,Nature displayd V. 3<sup>d</sup>,Feb. 27,Nature display'd V. 3<sup>d</sup>
,J.5.22,Derhams Astrotheology,Feb 27,Derhams Astrotheology
,J.4.12,Clarks Hom. Ilias Gr Lat V. 1<sup>st</sup> on,Feb 27,Clarks Hom. Iliad V. 1<sup>st.</sup>
,,Mr Rymers order by Alexr Duff,1753,
Decr 1,E.6.9,Antoninus Meditations Gr Lat.,Jan. 8,Antonin. Meditations Gr Lat
,J.3.,Hooks Rom. History V. 1<sup>st</sup>,Feb 5,Hooks Rom. Hist. V. 1<sup>st</sup>
,F.3.,Locks Essay on Hum. Understanding on,Decr 30,Locks Essay on hum. Understanding
1753,,prin Murisons order by Alexr Duff,,
Jan<sup>r</sup> 2,A.5.11,Woolastons Religion of Nature on,feb 7,Woolastons Religion of Nature
,,prinll Murisons order by Alex Duff,,
26,E.7.8,Voyage de Cyrus on prof,Mar 26,Voyages de Cyrus
,,Shaws order by Alexr Duff,,
,,,,
