24,,Dr Hadow Bo(rrowed),,
1778,,,,
Decr 22,L9.7,Humes hist. 7.8 Vol,,Hume's hist. 7th. 8th.vol.
,,George Hadow Jnr,,
1779,,,,
Janr.,O. .,Gianinis hist of Napels 1.2nd,,Gianonii Hist Nap. 1.2
,,Geor.Hadow Jnr,,
Feby 1,J7.2,Ives Voyage,,Ives's Voyage
,,Geor.Hadow Jnr,,
""" 5",E3.7,Smollets hist. Eng.,,Smollet's hist. Eng: 8.9.10 vol.
,,Geor Hadow Jnr for Dr. Hadow,,
""" 19",,Smollets hist. 11.12.13th Vol,,Smollet's hist. 11.12.13. Vol.
"""",E7.31,Hooles Metastasio 1.2nd Vol,,Hoole's Metastasio 1.2nd Vol.
,,George Hadow Jnr for Dr Hadow.,,
Mar 13,C2.22,Robertsons hist. America 1.2nd V.,,Robertson's hist: Ame: 1.2 V
May 26,A6.2,Smollets hist. Eng. 12.13.14.15.16 V,,Smoll. 12.13.14.15.16th
"""",O3.8,McPhersons Homer 1.2nd V.,"""",McPherson 1.2nd V
,,Geor. Hadow Jnr for Dr Hadow,,
"""",O5.10,Gianoni Hist. Nap. 2.3.4 V,"""",Gianoni 2.3.4th V
,,Geor. Hadow Jnr,,
,O3.7,Chesterfields Miscl. Works 1.2nd V,"""",Chesterfield 1st. 2nd ---
,G7.6,Robertsons Mensuration,,Robertson's Mensura.
,G5.28,Emersons Geography,,Emerson's Geo -----
,,Geor. Hadow Jnr,,
,,for Dr. Hadow ----,,
,A . .,Annual Register 18.19 V,,Annual Reg. 18th. 19
July 20,M1.18,Blackwells Herbal Vol 1st. 2nd,,Blackwell. 1.2nd V.
,,Geo. Hadow Jnr for Dr. Hadow ---,,
21,N1.20,Birches lives etc.,"""",Birches' lives
,,Geo. Hadow Jnr for Dr Hadow,,
,K.6.17,Dunsters Horace ---,,Dunsters Horace
Augt 11,O8.5,Introduction to Merchand.,"""",Introduction to Merch.
,,Geo. Hadow Jnr for Dr. Hadow,,
18,A7.24,Annual Register 1.2 Vol,"""",Annual Regr. 1st. 2nd
Octr 6,B3.26,Phil. Po. hist. 1.2nd Vol,"""",Phil. Po. hist 1.2 V
,,Geo. Hadow Jnr for Dr. Hadow,,
25,P6.52,Kennetts Ro. ant.,,Kennets ant.
,,David Hadow,,
,,for Dr Hadow,,
,O6.9,Chesterfields letters 1.2nd V,,Chesterfield's Letters 1st 2nd.
,N5.25,Homes Sketches 1.2nd V,"""",Homes Sket. 1.2nd
,,D. Hadow for Dr Hadow,,
,L2.3,Victoriis De poetica,"""",Victoriis De poetica
,N9.3,Aristotle poetry G.Hadow Jnr for Dr Hadow,"""",Aristotle's poetry
