1751,157,Borrowed,1751,Returned
,(p. 108),,,
Feb. 12,K.3.,Ansons Voyage on Mr D. Youngs,Feb. 16,Ansons Voyage
,,order by John Duncan,,
25,C.6.1,Marshalls Sermons Vol 1<sup>st</sup>,Apr 8,Marshal's Sermons V. 1<sup>st</sup>
,C.2.25,Hammonds Sermons on prinll,Ap. 8,Hammonds Sermons
,,Murisons order by Jo. Duncan,,
28,J.3.10,Turretini Dissert. Theol. V. 2<sup>d</sup> on,Apr. 5,Turretini Dissert. V. 2<sup>d</sup>
,,profr Shaw's order by Jo. Duncan,,
Ap. 5,J.1.8,Locks Works Vol 3<sup>d</sup> on prinll,May 7,Locks Works V. 3<sup>d</sup>
,,Murisons order by Jo. Duncan,,
Nov 28,J.3.,Doddridges Fam. Expositor V. 3<sup>d</sup>,Jan. 20,Doddridges fam. Expo<sup>r</sup> V. 3<sup>d</sup>
,,on profr Shaw's order by Jo. Duncan,,
23,E.6.42,Jenkins on þe Christn Relign V. 1<sup>st</sup>,Jan. 31,Jenkins on þe Chr. Relig. V. 1<sup>st</sup>
,,on prinll Murisons order by Jo. Duncan,,
Decr 6,E.6.42,Jenkins on þe Chr. Religion V 2<sup>d</sup>,Jan. 31,Jenkins on þe Chr. Rel. V. 2<sup>d</sup>
,,on þe above order by Jo. Duncan,,
6,L.4.14,Turnballs principles of M. and Ch. Phil. V. 1<sup>st</sup>,Jan. 2,Turnballs principles V. 1<sup>st</sup>
,,on prinll Murisons order by Jo. Duncan,,
30,J.4.34,Swifts Miscellanies V. 5<sup>th</sup> on D<sup>r</sup>,Jan. 2,Swifts Miscellanies V. 5<sup>th</sup>
,,Hadows order by Jo. Duncan,,
1752,,,,
Jun. 3,A.5.28,Xenophont. Cyropaideia p Hutchisn,Feb. 22,Xenophon. Cyropaideia
,,on Dr Hadows order by Jo. Duncan,,
20,K.7.24,Wilkins principles etc. of Nat. Religion,Feb. 4,Wilkins principles of N. & R. Rel<sup>n</sup>
,,on pr. Murisons order by,,
,,Jo. Duncan,,
feb. 8,C.2.10,Gerhardi Loci communes V. 1<sup>st</sup>,Feb. 17,Gerhardi Loci com. V. 1.
,C.3.16,Bellarmini Op. V. 2<sup>d</sup> on Pr.,Feb 17,Bellarmini Op. V. 2<sup>d</sup>
,,Murisons order by Jo. Duncan,,
18,J.6.5,Preceptor V. 2<sup>d</sup> on Dr Hadows,Mar 27,preceptor V. 2<sup>d</sup>
,,order by Jo. Duncan,,
Mar 11,L.2,Tillotsons Sermons Vol. 2<sup>d</sup> on prin,Mar 28,Tillotsons Sermons V. 2<sup>d</sup>
,,Murisons order by Jo. Duncan,,
13,L.2.,Tillotsons Sermons V. 3<sup>d</sup>,Mar 28,Tillotsons Sermons V. 3<sup>d</sup>
,L.2,Barrows Works V. 2<sup>d</sup>,Mar 27,Barrows works V. 2<sup>d</sup>
,J.4.5,Atterburys Sermons V. 1<sup>st</sup>,Mar 27,Atterburys Sermons V. 1<sup>st</sup>
,C.6.4,Clarks Sermons V. 7 & 8<sup>th</sup> on,Mar 27,Clarks Sermons V. 7 & 8<sup>th</sup>
,,þe above order by Jo. Duncan,,
28,E.6.39,Hutchison on þe passions on profr,Apr 23,Hutchison on þe passions
,,Shaws order by Jo. Duncan,,
Apr 1,L.6.14,Conybeare against Tindal on profr,Apr 23,Conybeare agt Tindal
,,Shaws order by Jo. Duncan,,
,,,,
