1751,(152),Borrowed,1751,Returned
Jan. 10,J.4.37,Popes Letters V. 1<sup>st</sup>,Jan. 17,Popes Letters V. 1<sup>st</sup>
,J.4.38,Swifts Miscellanies Vol 5<sup>th</sup>,Jan 24,Swifts Miscellan. V. 5<sup>th</sup>
,J.4.38,Luther and Calvins Lives on M<sup>r</sup>,Jan. 17,Luther & Calvines Lives
,,Gregories order by James Laing,,
17,K.4.14,Universal History Vol 4<sup>th</sup> & 5<sup>th</sup> on,feb.,Universal Hist. Vol 4<sup>th</sup> & 5<sup>th</sup>
,,Mr Rymers order by James Laing,,
25,A.6.44,Rapins Hist of England V. 1<sup>st</sup> on,feb. 13,Rapin's Hist. V. 1<sup>st</sup>
,,Mr Gregories order by James Laing,,
feb. 6,K.4.14,Universal History Vol 3<sup>d</sup>,feb. 22,Universal Hist. V. 3<sup>d</sup>
,J.3.13,Gays Fables Vol 1<sup>st</sup> on Mr Rymers,feb 6,Gay's Fables V. 1<sup>st</sup>
,,order by James Laing,,
13,J.3.13,Gays Fables Vol. 2<sup>d</sup>,feb. 22,Gay's Fables V. 2<sup>d</sup>
,A.6.44,Rapins Hist. of Engld Vol 3<sup>d</sup> on,Mar 19,Rapins Hist. V. 3<sup>d</sup>
,,Mr Gregories order by James Laing,,
22,K.4.14,Universal History Vol 2<sup>d</sup> on M<sup>r</sup>,Mar 26,Universal Hist. V. 2<sup>d</sup>
,,Gregories order by James Laing,,
March 19,J.5.2,Rollins belles Lettres V. 4<sup>th</sup>,Apr 2,Rollins belles LEttres V. 4<sup>th</sup>
,A.3.,popes Miscellanies on M<sup>r</sup>,Apr 2,Popes Miscellanies
,,Gregories order by James Laing,,
26,K.4.14,Universal History Vol. 6<sup>th</sup> on Mr Gre-,Ap 2,Universal Hist. V. 6<sup>th</sup>
,,gories order by James Laing,,
Apr. 2,F.5.20,Bradley on ancient Husbandry,Ap. 10,Bradley on ancient Husb<sup>y</sup>
,E.6.43,Bradley on planting and Gardening,Apr 13,Bradley on planting & Gard<sup>g</sup>
,K.4.14,Universal History Vol 7<sup>th</sup> on M<sup>r</sup>,Apr 10,Universal Hist. V. 7<sup>th</sup>
,,Rymers order by James Laing,,
13,J.4.36,Rowes devout Exercises,Apr 19,Rowes devout Exercises
,A.5.14,Addisons Works Vol 1<sup>st</sup>,Apr 29,Addison's Works V. 1<sup>st</sup>
,K.4.14,Universal History Vol 8<sup>th</sup> on M<sup>r</sup>,Apr 19,Universal Hist. V. 8<sup>th</sup>
,,Wilsons order by James Laing,,
19,J.4.7,Ray on the Wisdom of God in þe Crean,Apr 29,Ray on þe Wisdom of God
,J.5.2,Rollins belles Lettres V. 2<sup>d</sup> on M<sup>r</sup>,Apr 29,Rollins belles Lett. V. 2<sup>d</sup>
,,Gregories order by James Laing,,
29,C.6.29,Prideauxs Connection V. 1<sup>st</sup>,May 8,Prideaux's Cnnection V. 1<sup>st</sup>
,A.5,Addisons Works V. 2<sup>d</sup>,May 8,Addisons Works V. 2<sup>d</sup>
,J.5.1,Rollins belles Lettres V. 1<sup>st</sup> on M<sup>r</sup>,May 8,Rollins belles Let. V. 1<sup>st</sup>
,,Wilsons order by James Laing,,
May 9,A.4.4,Prideauxs Connection Vol 2<sup>d</sup>,May 18,Prideaux's Connection V. 2<sup>d</sup>
,A.5.14,Addisons Works Vol 3<sup>d</sup>,May 18,Addisons Works V. 3<sup>d</sup>
,J.5.2,Rollins belles Lettres V. 3<sup>d</sup> on M<sup>r</sup>,May 25,Rollins belles Lett. V. 3<sup>d</sup>
,,Wilsons order by James Laing,,
18,A.5.14,Addisons Works Vol 4<sup>th</sup>,June 3,Addison's Works V. 4<sup>th</sup>
,A.3.12,Sidneys Arcadia on Mr Wilson's,June 3,Sidney's Arcadia
,,order by James Laing,,
,p. 167,,,
,,,,
