1749,(68),Borrowed,1749,Returned
Mar 25,K.5.11 <sup>p (51)</sup>,Pamphlets Vol. 5<sup>th</sup> on M<sup>r</sup>,April. 5,Pamphlets Vol. 5<sup>th</sup>
,,Rymers order by Jo: Smibert,,
30,J.6.1,Pamphlets Vol. 38 on Mr Grego,April 21,Pamphlets Vol 38<sup>th</sup>
,,rie's order by Jo: Smibert,,
April 5,J.6.1,Pamphlets Vol 39<sup>th</sup> on M<sup>r</sup>,April 21,Pamphlets Vol 39<sup>th</sup>
,,Gregorie's order by Jo Smibert,,
21,J.6.1,Pamphlets Vol 36<sup>th</sup>,Apr. 28,Pamphlets V. 36<sup>th</sup>
,E.5.25,London Spy on Mr Rymer's,Apr. 28,London Spy
,,order by Jo: Smibert,,
28,K.3.24,pamphlets Vol 3<sup>d</sup> on Mr Grego-,May 9,Pamphlets Vol. 3<sup>d</sup>
,,ries order by Jo: Smibert,,
May 3,J.6.19,Ellis Voyage on Mr Gregories,May 5,Ellis' Voyage
,,order by Jo: Smibert,,
5,K.3.25,pamphlets Vol. 1<sup>st</sup>,May 18,pamphlets Vol. 1<sup>st</sup>
,E.7.23,Molieres plays Vol. 1<sup>st</sup> & 2<sup>d</sup> on,May 18,Molieres plays V. 1<sup>st</sup> & 2<sup>d</sup>
,,Mr Rymers order by Jo: Smibert,,
18,E.7.23,Molieres plays Vol. 3<sup>d</sup> & 4<sup>th</sup> on M<sup>r</sup>,June 9,Moliere's plays V. 3 & 4<sup>th</sup>
,,Rymers order by Jo: Smibert,(p. 77),
1749,(p. 41),,,
Mar. 29,J.8.10,Sophocles Tragaediae Gr Lat. on M<sup>r</sup>,Apr 28,Sophocles Tragaed. Gr Lat.
,,Gregories order by Jerom Stones,,
Apr. 7,A.5.11,Religion of Nature delineate p Woolaston,Apr. 25,Religion of Nature delienate
,E.6.4,Miscellanies Vol. 2<sup>d</sup> on Mr Jo,Apr 28,Miscellanies Vol. 2<sup>d</sup>
,,Youngs order by Jerom Stones,,
May 9,J.5.2,Rollins belles Lettres Vol. 2<sup>d</sup>,May 19,Rollins belles Lettres V. 2<sup>d</sup>
,J.1.17,Pamphlets Vol 2<sup>d</sup>,May 19,Pamphlets Vol 2<sup>d</sup>
,K.7.26,pamphlets Vol 13<sup>th</sup> on Mr Da,May 19,Pamphlets Vol. 13<sup>th</sup>
,,Gregories order by Jerom Stones,,
19,J.5.8,Thomsons Works Vol. 1<sup>st</sup>,June 1,Thomsons Works V. 1<sup>st</sup>
,K.7.26,Pamphlets Vol. 6<sup>th</sup>,June 1,Pamphlets Vol. 6<sup>th</sup>
,J.6.1,Pamphlets Voll 11<sup>th</sup> on M<sup>r</sup>,June 1,Pamphlets Vol. 11<sup>th</sup>
,,Gregories order by Jerom Stones,,
Oct<sup>r</sup> 12,A.6.21,Demosthenes Orat. p Mounteney,Oct<sup>r</sup> 31,Demosthenes Orat. p Monteney
,J.7.2,Bibliotheque Raisonee Vol 1<sup>st</sup>,Oct<sup>r</sup> 23,Bibliotheq[ue] Raisonnee V. 1<sup>st</sup>
,K.4.14,Universal History Vol 7<sup>th</sup> on,Oct<sup>r</sup> 23,Universal History Vol. 7<sup>th</sup>
,,Mr Da. Youngs order by,,
,,Jerom Stones,(84),
,,,,
