1749,(69),Borrowed,1749,Returned
Mar. 31,J.8.49,pamphlets Vol. 2<sup>d</sup>,April. 7,Pamphlets Vol 2<sup>d</sup>
,J.6.4,plays Vol 1<sup>st</sup>,Apr. 7,Plays Vol 1<sup>st</sup>
,,Ja: Murison,,
,C.2.9,Chemnitii Loci Communes,Nov<sup>r</sup> 17,Chemnitii L. communes
July 28,G.8.60,Robertsons fondtn Relig. Christ. & de Un,Augt. 1,Robertsons fond<sup>tn</sup> Doct. Christianae.
Sep. 7,K.7.26,Pamphlets Vol. 8<sup>th</sup>,Novr 17,pamphlets Vol 8<sup>th</sup>
,,Ja: Murison,,
Nov. 13,E.6.49,Bennet on Divinity,Novr 17,Bennet on Divinity
17,D.9.4,Rollock de Vocatione efficaci,Feb. 9,Rollock de Vocatione efficaci
,D.1.9,Chryssostomi Operum Tom. 5<sup>lus</sup>,Feb. 9,Chrysostomi Op. Tom. 5<sup>lus</sup>
,,Ja: Murison,,
June 14,K.4.13,Enquiry into Faith,Augt 29,Enquiry into Faith
,,by Ja: Murison,,
Decr 7,J.5.8,Knowledge of divine things from Revelation,Jan. 30,Knowledge of div. things &c
1751,,Ja: Murison,,
Jan 30,L.4.1,Heylyns Theol. Lectures,feb. 8,Heylin's Theol. Lectures
,L.6.10,Geddes on Composition,feb 8,Geddes on Composition
,,by Ja: Murison,,
feb 8,J.4.2,Blackwells Life of Homer,feb 18,Blackwells Life of Homer
,J.6.18,Blackwells Letters on Mythology,feb 18,Blackwells Letters on Mythology
,,Ja: Murison,(p. 159),
1749,p. 49,,,
April. 5,J.5.29,Warburtons Div. Legation. V 1<sup>st</sup>,Apr. 29,Warburtons div. Legation V. 1<sup>st</sup>
,J.5.21,Derhams physicotheology on prof,Apr. 29,Derham's physicotheology
,,Shaw's order by Alexr Ferriar,,
Nov 24,E.5.24,Shaftsburys Characterist. Vol 2<sup>d</sup> on,Decr 18,Shaftsbury's Charact. Vol. 2<sup>d</sup>
,,prinll Murisons order by Alexr Ferriar,,
Decr 1,J.8.40,Biographia Classica 2 Voll,Febr 21,Biographia Classica 2 Voll
,K.3.24,Pamphlets Vol 2<sup>d</sup> on prin<sup>ll</sup>,Decr 16,Pamphlets Vol 2<sup>d</sup>
,,Murisons order by Alexr Ferriar,,
11,K.7.7,Antoninus Meditations Eng. on,Decr 18,Antoninus' Meditations Eng
,,profr Shaw's order by Alexr Ferriar,,
14,C.6.15,New Testament Gr. and Eng Vol 2<sup>d</sup> on,febr 21,New Testam<sup>t</sup> Gr. Eng Vol 2<sup>d</sup>
,,prinll Murison's order by Alexr Ferriar,,
15,H.2.8,Marloratus in Epistolas,Feb<sup>r</sup> 1,Marloratus in Epistolas
,H.4.26,Hammond on þe N. Testament,Feb. 3,Hammond on þe N. Testam<sup>t</sup>
,J.2.16,Whitby on þe N. Testamt Vol 2<sup>d</sup>,Feb 3,Whitby on þe N. Testam<sup>t</sup> V. 2<sup>d</sup>
,,on prinll Murisons order by,,
,,Alexr Ferriar,,
18,F.5.19,Philos. Transactions Abridgd Vol 3<sup>d</sup>,Jan. 29,Philosoph. Transact <sup>adr'd</sup> Vol. 3<sup>d</sup>
,,on profr Shaw's order by,,
,,Alexr Ferriar,,
,,,(p 92),
,,,,
