1749,(51),Borrowed,1749,Returned
Jan. 25,J.1.3,Apollonii Sections Conicae on,ffeb<sup>r</sup> 28,Apollonii Section Conicae
,,Mr Gregory's order by Jo: Smibert,,
30,K.3.6,Cibber′s Character of Cicero on M<sup>r</sup>,feb 28,Cibber's Character of Cicero
,,Da. Young's order by Jo: Smibert,,
ffeb. 28,J.6.14,familiar Letters Vol 1<sup>st</sup>,Mar. 20,Familiar Letters V. 1<sup>st</sup>
,J.6.5,preceptor Vol. 1<sup>st</sup> on Mr Gregories,Mar 17,preceptor Vol. 1<sup>st</sup>
,,order by John Smibert,,
Mar. 1,J.1.17,Pamphlets Vol. 4<sup>th</sup> on Mr Wilsons,Mar. 20,pamphlets V. 4<sup>th</sup>
,,order by Jo: Smibert,,
17,E.6.28,Intelligencier on Mr Gregory's order,Mar. 20,Intelligencier
,,by Jo: Smibert,,
20,K.3.8,Gordon′s Sallust,Apr 28,Gordons Sallust
,E.6.4,Miscellanies Vol. 2<sup>d</sup>,Mar. 23,Miscellanies Vol. 2<sup>d</sup>
,J.8.49,pamphlets Vol. 2<sup>d</sup> on Mr Gregorie's,Mar. 30,pamphlets Vol. 2<sup>d</sup>
,,order by,,
,,Jo: Smibert,,
23,K.3.25,Pamphlets Vol. 3<sup>d</sup> on Mr Grego-,Mar. 29,Pamphlets Vol. 3<sup>d</sup>
,,ries order by Jo: Smibert,,
,,,p. (68),
1749,,,,
Jan. 25,K.2.19,Maclaurins Newton philosophy on,Mar. 15,Maclaurins Newt. Philos.
,,Mr Da. Youngs order by Tho Webster,,
feb<sup>r</sup> 4,A.6.19,Hyberniuus′ Letters Vol. 1<sup>st</sup> on M<sup>r</sup>,ffeb<sup>r</sup> 8,Hyberniuus' Letters V. 1<sup>st</sup>
,,Da. Youngs order Tho Webster,,
2,J.6.17,Maclaurin′s Algebra on Mr David,Mar 20,Maclaurins Algebra
,,Youngs order by Tho Webster,,
24,J.3.18,Xenophon Anabasis p Hutchison on,April 6,Xenophon Anabasis p Hutch<sup>n</sup>
,,Mr Rymer's order ThoWebster,,
Mar 22,K.5.15,Dialogues on Education Vol. 1<sup>st</sup>,Mar. 23,Dialogues on Education V. 1<sup>st</sup>
,J.4.13,Burnets Boyle′s Lectures Vol. 4<sup>th</sup> on,Apr.,Boyle's Lectures Vol 4<sup>th</sup>
,,Mr Da. Youngs order by Tho Webster,,
1750,,,,
Decr 6,J.4.14,Turnballs principles of moral and Chr. philos. v. 1<sup>st</sup>,Decr 25,Turnballs principles on phil<sup>y</sup>
,J.6.,Female Spectator Vol 1<sup>st</sup> & 2<sup>d</sup> on D<sup>r</sup>,Decr 19,Female Spectator V. 1 & 2<sup>d</sup>
,,Hadows order by Tho Webster,,
8,C.6.15,N. Testament Gr. and English 2 Voll on,Janr 15,N. Test. Gr & Eng 2 Voll
,,profr Shaws order by Tho Webster,,
18,K.4.14,Universal History Vol 7<sup>th</sup> on prin.,Mar 1,Universal Hist. Vol 7<sup>th</sup>
,,Murison's order by Tho Webster,,
25,E.6.52,Cicero de Natura Deorum Davisii on,Mar 1,Cicero de Nat. Deorum
,,prin Murisons order by Tho Webster,,
,,,p. 147,
,,,,
