1750,135,Borrowed,1750,Returned
,(p. 116),,,
Nov. 17,U.7.58,Voyage to þe World of Cartes on,Nov<sup>r</sup> 20,Voyage to þe Word of Cartes
,,Mr Jo Young's order by Simon Blair,,
Nov 20,C.2.24,Cudworths Intellectual System,Nov. 27,Cudworth Intellect. System
,J.4.12,Jewish Ceremonies on M<sup>r</sup>,Nov. 27,Jewish Ceremonies
,,Gregorie's order by Simon Blair,,
27,E.6.38,Hutchison on Beauty and Virtue,Decr 7,Hutchison on Beauty & Virtue
,U.7.58,Voyage to the World of Cartes on M<sup>r</sup>,Decr 7,Voyage to þe World of Cartes
,,Jo Youngs order by Robert Blair,,
Decr 7,J.5.9,Homes Hist. of the Jews 2 Voll on,Jan 10,Homes Hist of the Jews 2 V<sup>s</sup>
,,Mr J. Youngs order by Robert Blair,,
25,K.3.20,Maclaurins Newton Philosophy,Jan. 15,maclaurins Newt. philos.
,E.3.6,Herodoti Hist. Gr Lat. on M<sup>r</sup>,feb. 7,Herodoti Hist Gr Lat
,,Jo Youngs order by Robert Blair,,
1751,,,,
Jan. 10,J.6.19,Ellis Voyage to Hudsons Bay on,Jan. 15,Ellis' Voyage
,,Mr Jo Youngs order by Robert Blair,,
15,J.4.,Duhaldes Hist. of China V. 1<sup>st</sup> & 2<sup>d</sup>,Jan. 28,Duhaldes Hist. of China V. 1. & 2<sup>d</sup>
,,on Mr Jo Youngs order by Rob. Blair,,
28,J.5.,Mairs Book-keeping on Mr Jo,Mar 9,Mair's Book-keeping
,,Youngs order by Robert Blair,,
29,K.3,Ansons Voyage on Mr Jo,feb. 11,Anson's Voyage
,,Youngs order by Simon Blair,,
feb. 7,K.,Tom Jones Vol 1<sup>st</sup> & 2<sup>d</sup> on M<sup>r</sup>,feb. 13,Tom Jones Vol 1<sup>st</sup> & 2<sup>d</sup>
,,Rymers order by Simon Blair,,
12,K.,Tom Jones Vol 4<sup>th</sup> & 5<sup>th</sup> on,feb. 23,Tom Jones Vol 4<sup>th</sup> & 5<sup>th</sup>
,,Mr Wilsons order by Simon Blair,,
15,T.5.19,Philos. transact. abridgd V. 1<sup>st</sup>,feb. 27,phil. Transact. abridg'd V. 1<sup>st</sup>
,,on Mr Wilsons order by Sim Blair,,
23,J.7.6,Adventures of Jos Andrews 2 V<sup>s</sup>,Mar 23,Adventures of Jos. Andrews 2<sup>vs</sup>
,,on Mr Gregories order by Sim. Blair,,
27,J.4.37,popes Letters V 1<sup>st</sup> on Mr Jo,Mar 23,Popes Letters V. 1<sup>st</sup>
,,Youngs order by Simon Blair,,
Mar 25,J.5.26,Mairs Book-keeping,Apr. 5,Mair's Book-keeping
,K.5.25,Watts improvemt of the Mind,Apr. 5,Watts Improve<sup>t</sup> of þe Mind
,K.5.30,Martyns Virgils Georgicks on M<sup>r</sup>,May 8,Martyns Virg. Georgicks
,,Jo. Youngs order by Simon Blair,,
Ap. 5,J.4.20,Nature displayd Vol 2<sup>d</sup> on M<sup>r</sup>,Apr 9,Nature display'd Vol 2<sup>d</sup>
,,Gregories order by Simon Blair,,
5,F.5.18,Philos Transactions Vol. 8<sup>th</sup> on þe,Apr 9,Philos Transactions V. 8<sup>th</sup>
,,above order by Simon Blair,,
9,K.6.6,Varenius Geography 2 Voll,June 4,Varenius' Geography 2 V<sup>s</sup>
,F.5.19,phil. Transactions abridgd V. 3<sup>d</sup> on,May 8,philos. Transact. abridg. V 3<sup>d</sup>
,,Mr Jo Youngs order by Simon Blair,p. 166,
,,,,
