1751,168,Borrowed,1751,Returned
,(p. 122),,,
Augt 21,A.3.12,Sidneys Arcadia on profr Shaws,Decr 2,Sidneys Arcadia
,,order by Alexr Shaw,,
Sept. 2,A.6.44,Rapins Hist. of Engld Vol 10<sup>th</sup> & 11<sup>th</sup>,Sep 6,Rapins Hist. V. 10<sup>th</sup> & 11<sup>th</sup>
,,on profr Shaws order by James Shaw,,
6,A.6.44,"Rapins Hist. Vol. 12, 13, 14, & 15<sup>th</sup> on",Sep. 20,"Rapin's Hist. V. 12, 13, 14, & 15<sup>th</sup>"
,,profr Shaws order by James Shaw,,
Oct 11,J.8.49,Pamphlets Vol 8<sup>th</sup> on profr,Decr 20,Pamphlets V. 8<sup>th</sup>
,,Shaws order by Alexr Shaw,,
19,K.8.13,"Tom Jones V. 1, 2 & 3<sup>d</sup> on profr",Nov<sup>r</sup> 4,"Tom Jones V. 1, 2, & 3<sup>d</sup>"
,,Shaw's order by Alexander Shaw,,
25,A.6.44,Rapins Hist. of Engld V. 3<sup>d</sup> on,Dec<sup>r</sup> 18,Rapin's Hist. V. 3<sup>d</sup>
,,profr Shaws order by,,
,,Alex. Shaw,,
Nov<sup>r</sup> 4,K.8.13,"Tom Jones Vol 4, 5<sup>th</sup> & 6<sup>th</sup> on þe",Feb. 10,"Tom Jones V 4, 5, & 6<sup>th</sup>"
,,above order by Alexander Shaw,,
28,L.2.7,Bacons Works Vol. 1<sup>st</sup> on profr,May 18,Bacons Works V. 1<sup>st</sup>
,,Shaws order by James Shaw,,
Decr 31,E.6.12,Swifts Miscellanies V. 2<sup>d</sup> & 3<sup>d</sup> on,Jan. 8,Swifts Miscell. V. 2 & 3<sup>d</sup>
,,profr Shaws order by,,
1752,,Alexander Shaw,,
Jan. 8,K.8.8,Fortunate Foundlings,Mar 13,Fortunate Foundlings
,E.6.12,Swifts Miscellanies V. 4<sup>th</sup> on pro<sup>r</sup>,Mar 3,Swifts Miscell. V. 4<sup>th</sup>
,,Shaws order by Alexr Shaw,,
23,K.3,Ansons Voyage on profr Shaw's,Mar 3,Ansons Voyage
,,order by James Shaw,,
25,K.3.25,pamphlets Vol 15<sup>th</sup>,Mar 3,pamphlets V. 15<sup>th</sup>
Feb. 26,J.6.4,Plays Vol 1<sup>st</sup> on profr Shaws,Mar 3,plays V 1<sup>st</sup>
,,order by Alexr Shaw,,
Mar 13,A.6.44,Rapins Hist. of Engld V. 2<sup>d</sup> on,Apr 13,Rapin's Hist. of Eng<sup>d</sup> V. 2<sup>d</sup>
,,profr Shaws order by Alexr Shaw,,
Apr 13,J.5.1,Rollins ancient Hist. V. 2<sup>d</sup> on,Apr 16,Rollins ancient Hist. V. 2<sup>d</sup>
,,profr Shaws order by Alexr Shaw,,
16,J.5.1,Rollins ancient Hist. V. 3<sup>d</sup> & 4<sup>th</sup> on,June 5,Rollins ancient Hist. V 3 & 4<sup>th</sup>
,,profr Shaws order by Alexander Shaw,,
May 18,E.5.24,Shaftsburys Charact. V. 1<sup>st</sup> & 2<sup>d</sup>,Augt 8,Shaftsbury's Charact. V. 1 & 2<sup>d</sup>
,E.6.9,Marcus Antoninus Gr Lat. on prof<sup>r</sup>,Augt 8,Marcus Antoninus Gr Lat.
,,Shaws order Ja. Shaw,,
,,,,
