40,,Dr Forrest,,
1779,,,,
Decr 16,N.6.11,Emersons Mechanics,,Emerson -----
,M.3.7,Rutherforths Natural Philos.,"""",Rutherforth ------
,,J McDonald for Dr Forrest,,
21,A3.8,Aristotles works D Hankin for Dr Forrest,,Aristotles works
,P.5.5,Arnots hist. Edr.,"""",Arnot's hist. Edr.
,K . .,Lives of the admirals,"""",Lives of the admirals
June 8,A6.23,Thorntons Plautus V 1st,,Thorn. Plaut. Vol 1st
,L.7.46,Plaute par Limiers 1st.2nd.5th,"""",Plaute 1.2.5th
,,J McDonald for Dr Forrest,,
10,M.1.15,Demosthenes Opera Greek Lat. 2 Toms,"""",Demos. oper 2 Toms
,,J McDonald for Dr Forrest,,
15,M7.11,Fergusson Electricity,,
"""",M7.43,Wrights Trigonometry,"""",Wrights Trigo. ----
24,J5.14,Titus Livius Tom 1st,"""",Titus Livius Tom 1st
,,D Hankin for Dr Forrest,,
"""",P . .,Bushings Geo. Vol 3,"""",Bushing Vol 3
25,Q3.27,Saundersons algebra 1.2nd V,,Sanderson 1.2. ---
,,D Hankin for Dr Forrest,,
26,P4.11,Hawkesworths Voyages V. 2,Mr Garth,Hawkesworth V 2nd
Jany 31,P8.47,Baker on the Microscope,,Baker on the Mic:
,,George Forrest,,
Feb 15,P4.32,Beaties Essay for Dr Forrest. D Hankin,,Beatties Essay ----
16,B4.22,McLaurins Algebra,"""",McLaurin algebra
,,J. McDonald for Dr Forrest,,
23,N5.21,Montucla hist. Math. 1.2nd V,,Montucla 1.2nd
"""",P1 . .,Bushings Geo. Vol 4th,"""",Bushing Vol 4th
26,,philosophical Tran. 2 Vol,"""","row 28, cell 5"
March,B9.28,Popes Odyssey 1.2.3.4,Mr McD,Pope's odyssey 1.2.3.4
""" 8",L.3.25,Wallesii opera Vol 1st,"""",Wallesii Vol 1st
,,J. McDonald for Dr Forrest,,
,N0.30,Oeuvres De Fontanel V 3,"""",De Fontanel v 3rd
,Q9.20,Ramis Virgil,"""",Ramis Virgil
10,I . .,Manners of France 1.2 v.,"""",Manners of France 1st.2nd
17,O9.5,Math. Repositor McD.,"""",Math. Repositor
10,,Anecdotes of a Convent,1.2.3,Anec. of a Con. 1.2.3rd
20,P7.42,Cavallo on Electricity,,Cavallo on Electricity
,,George Forrest,,
,S3.,Hawkesworths Voyages V 3rd,Mr Garth,Hawkesworth Vol 3rd ---
,,Encyclopedie Vol III. V,"""",Encyclopedie
,,J McDonald for Dr Forrest,,
April 17,I.4.11,Adams Microgr. illustrata:,,Adams Microgr. Illustra:
,,George Forrest,,
