1750,(110),Borrowed,1750,Returned
,(p. 96),,,
Mar 23,A.5.31,Travels of Cyrus Eng.,Apr 25,Travels of Cyrus Eng
,A.5.32,Voyages de Cyrus Fr,Apr 25,Voyages de Cyrus Fr.
,D.2.3,N. Testamentum Bezae Gr Lat. on prinll,Apr 25,N. Testamentum Bezae
,,Murisons order by Duncan Mcara,,
1750,p. 76,,,
Mar. 23,C.7.2,Burnets pastoral Care,July 4,Burnets Past. Care
,K.3.24,Pamphlets Vol. 3<sup>d</sup> on,July 4,Pamphlets V. 3<sup>d</sup>
,,Dr Hadow's order by,,
,,Phil. Morison,,
May 7,E.7.37,Xenophons Life of Socrates Eng,July 18,Xenophons Life of Socrates
,K.7.7,Antoninus Meditations Eng. on M<sup>r</sup>,July 18,Antoninus' Meditations Eng
,,Rymers order by Phil: Morison,,
1751,,,,
April 1,C.4.12,Hammond on þe psalms,Apr 8,Hammond on þe psalms
,C.4.14,Calvinus in psalmos,Apr 8,Calvinus in psalmos
,C.3.13,Cocceius in psalmos on prinll,Apr 8,Cocceius in psalmos
,,Murisons order by,,
,,Phil. Morison,,
,,,,
