,,Professor H.D. Hill Bo[rrowe]d,,Returned 129
1793,,,,
,F.5.11,Euripides a Musgr. V.1.2.,,Euripides a Musg. V.1.4.
Jany 3rd,A4.10,Heath Notes on Sophocles,,Heaths N. on Sophocl.
,M1.5,Harris s Voyages 1st Vol.,,Harris's Voyages Vol 1st
,CC3.14,Robertsons Historical Disquisitions,,Robertsons Hist. Disquis.
,N6.25,D[itt]o Hist. of Chs. Vth Vol 1st,Vol 1st,Hist of Ch 5th Vol 1st
,CC3.13,Enfields Histy of Philosophy,Vol 1st,Enfields Hist. of Phil. V.1st.
,J3.12,Gibbons R. Empire Vol 6th,,Gibbons R. Emp. Vol 6th
,L2.19,Athenaeus Cassauboni 2 Vols,,Athenaeus Casaub. V.1st.2nd
,P.3.7.,Luciani op. V.1st 3rd,,Luciani op. V.1st.3rd
,A.2.7.,Andersons Hist. of Com. V.1st,,Andersons Hist. of Com. V.1st.
,L.5.9.,Suetonius par La Pause 4 Vs.,,Suetonius. 4 Vs
,Q.3.11.,Smiths Thucyd. Vol. 1st,,Smiths Thucs. V.1st.
,L.9.17.,Anacreon etc. by Fawkes.,,Anacreon etc by Fawkes
,O.7.3.,Franklins Sophs. V.1st,,Francklins Soph. V.1st.
,E.4.21.,Potters Euripid. Vol. 1st.,,Potters Eurip. V.1st.
,L.7.61,Eurip. Trag. ----,,Eurip. Trag.
,L.6.13.,Theat. des Gr. par Brum. V.4th.5th.6th,,Theatre des Gr. V.5th.6th.4th
,M.8.13.,Poet. de Marmont. V.2nd,,Poet. de Marmont. V.2nd.
,C.6.8.,Hom. Il. V.1st,,Hom. Ild. V.1st.
,C.6.2.,Aristoph. Com. Brunck. 1st.2nd.3rd.4th,,Aristoph. Com. V.1st.2nd.3rd.4th.
,M.1.11,Aristoph. Basteri ---,,Aristophanes Bust --
,N.2.3,Montfaucon Antiq. Vol 7th & 8th,,Montfaucon Antiq 7th & 8th
,CC.8.35,Pownalls Antiqs ----,,Pownalls Antiq.
,L.6.5.,Lorigine des Loix. V.1.2.3.,,LOrigine des Loix 1.2.3rd
,B4.16,Voyage aux Alpes 1 & 2,,Voyage aux Alpes. 1st & 2nd
,P1.16,Dionysius De Doct. Temp. Vol 3rd,,Dion de Doct. Tem. Vol 3rd
,B.1.1.,Rer. Ital. Script. 14. 4.3.,12.7.22nd.2nd,Rer. Ital. Script. V.2.3.7.8.12.15.22
,E.3.7.,Dict. Ital. d Anton.,V.1st.,Dict. Ital. d'Anton. V.1st
,L.9.42.,Dict. des arts et des mets.,,Dict. des Arts et du Mets
