1751,171,Borrowed,1751,Returned
,p. 142,,,
Octr 18,K.5.18,Dialogues on Education 2<sup>vs</sup>,Nov. 27,Dialogues on Education 2<sup>Vs</sup>
,E.6.30,Hattons Arithmatick on M<sup>r</sup>,Nov 27,Hattons Arithmatick
,,Gregories order by John Barclay,,
Nov. 27,J.5.5,Cartes Original Letters V. 1 & 2<sup>d</sup>,Decr 2,Carte's Orig. Letters 2<sup>Vs</sup>
,K.3.26,Simsons Conick Sections on M<sup>r</sup>,Decr 19,Simson's Conick Sections
,,Jo. Youngs order by John Barclay,,
28,E.6.37,Life and memble things of Socrates on,Decr 31,Life & mem<sup>ble</sup> things of Socrates
,,the above order by John Barclay,,
Decr 24,K.4.5,Fieldings Miscellanies V. 2<sup>d</sup> & 3<sup>d</sup>,Jan. 9,Fieldings Miscellanies V. 2 & 3<sup>d</sup>
,A.3.,Popes Hom. Odyssee V. 3<sup>d</sup> & 4<sup>th</sup> on,Jan. 4,popes Hom. Odyssee V. 3 & 4<sup>th</sup>
1752,,Mr Jo. Youngs order by Joh. Barclay,,
Jan. 4,A.3,Popes Hom. Iliad V. 3<sup>d</sup> & 4<sup>th</sup>,Jan. 13,popes Hom. Iliad V. 3 & 4<sup>th</sup>
,A.3.12,Sidneys Arcadia on,Jan 27,Sidneys Arcadia
,,Mr Jo. Youngs order by John Barclay,,
13,A.3.,Popes Hom. Iliad V 5<sup>th</sup> & 6<sup>th</sup>,Jan. 16,popes Hom. Iliad V 5<sup>th</sup> & 6<sup>th</sup>
,,on the above order by John Barclay,,
24,A.3,Popes Miscellanies on Mr Jo,Feb. 10,Pope's Miscellanies
,,Youngs order by Joh. Barclay,,
Feb. 3,J.7,Pamela V. 1 & 2<sup>d</sup>,Feb. 10,Pamela V. 1 & 2<sup>d</sup>
,E.7.23,Molieres plays V. 8<sup>th</sup> on M<sup>r</sup>,Feb. 11,Molieres plays V. 8<sup>th</sup>
,,Rymers order by Joh. Barclay,,
10,J.7,Pamela V. 3<sup>d</sup> & 4<sup>th</sup> on the,Feb. 26,Pamela V. 3<sup>d</sup> & 4<sup>th</sup>
,,above order by Joh. Barclay,,
10,F.7.55,Keils Astronomy Lat. on M<sup>r</sup>,Feb. 26,Keils Astronomy Lat
,,Gregory's order by Jo. Barclay,,
11,K.8.13,Tom Jones V. 5<sup>th</sup> & 6<sup>th</sup> in M<sup>r</sup>,Feb. 19,Tom Jones V. 5 & 6<sup>th</sup>
,,Rymers order John Barclay,,
19,K.8.13,Molieres plays V. 3 & 4<sup>th</sup> on þe,Feb. 26,Molieres plays V. 3 & 4<sup>th.</sup>
,,above order by John Barclay,,
Mar 18,F.3.8,Lock on Human Understanding,May 1,Lock on Hum. Understanding
,K.,Life of peter Wilkins 2<sup>vs</sup>,Apr 10,Life of peter Wilkins 2<sup>vs</sup>
,L.,Sr John Leakes Life on M<sup>r</sup>,Apr 10,Sr John Leakes Life
,,Rymers order by John Barclay,,
Apr 10,J.5.22,Derhams Astrotheology on M<sup>r</sup>,Apr 17,Derhams Astrotheology
,,Jo. Youngs order by John Barclay,,
16,L.7.2,Fables and Tales for þe Ladies on M<sup>r</sup>,Apr 17,Fables & Tales for the Ladies
,,Rymers order by John Barclay,,
20,K.2.9,temples Works V. 1<sup>st</sup> on M<sup>r</sup>,May 1,Temples Works V. 1<sup>st</sup>
,,Jo. Young's order by John Barclay,,
,,,,
