,,Princ. Murison Bo(rrowed),,
1776,,,,
Sept. 30,A4.20,Eachards Ecclesiastical Hist,"""",Eachrds Ecclesi. hist
"""",R5.33,Elements of Crit. 1.2.3. Vol,Nov.11,Elements of Crit. 3 Vol.
"""",J5.2,Gibes Testimonie 1.2 Vol,"""",Gibes Testimony 2 V.
"""",K6.11,History of Jesus Christ,"""",Hist. of Jesus Christ
"""",C6.18,Wilkies Epigoniad,"""",Epigoniad
"""",E4.10,Lardners life and Sermons,"""",Lardner life & Ser.
,,Ja: Murison,,
,M4.30,Harts life Gustavos 1.2,"""",Harts life of Gustavos 1.2 V
,E2.20,Henrys Hist G.B. 1.2 V,"""",Henrys hist. G.B. 1.2. V.
,L8.47,Princes Chronology,"""",Prince Chronology
,H9.5,Harvey on the Generation,"""",Harvey on Generation
,,Ja:Murison,,
Mar 10,C5.2,Searchs light of Nature 3 Vol,"""",Search light of Nat. 3V
"""",C5.14,Hurd on prophecy 2 Vol,"""",Hurd 3 Vol
"""",Hall,Mores utopia,"""",More's utopia
May 10,L2.4,Blackwells Herbal 1.2 V,"""",Blackwell's Herbal
,Hall 1/3,Gibbons on the Ro. Empire,June 11,Gibbon on the Ro Empire
,G7.19,Dalrympel Annals,"""",Dalrympels Annals
,H8.12,Letters from Italy 3 Vol,"""",Letters from Italy 3 V
,H8.14,Glennies Gunnary,"""",Glennie's Gunnary -
,,Ja: Murison,,
,P6.6,D.D. Marlboroughs Con.,Augst 27,D.D. Marlborough's Con.
,GB.15,Gillies life of Whitefield,"""",Gillies life of Whitefield
,E4.31,Guthries hist. Scot. 10 Vols,"""",Guth. hist. 10 Vol
,O5.18,Theron and Aspasio 3 Vols,"""",Theron & Aspasio 3 Vol
,H6.14,Essays mor. and political,"""",Essays mor. & political
,,Ja: Murison,,
Aug.27,B5.6,Burnets De fide et officiis,Sept.9,Burnet's De fide & officiis
Sept.9,C2.19,Chesterfields Miscel. Works 1.2 Vol,Vol 3?,Chesterfield's Miscel. Works 1.2 V
"""",L2.4,Beaties Essays,"""",Beatie's Essays
"""",G7.24,Goldsmiths Grecian hist. 1.2 V.,"""",Gold. Grecian hist. 1.2 V.
,,Ja: Murison,,
Oct 3,L1. 6,Harris s Voyages Vol 2,Nov. 14,Harris's Voyages V. 2
,Not Ent.,Life of David Hume,"""",Life of David Hume
"""",L8.6,Voltairs Memoirs,"""",Voltaire's Memoirs
Nov 14,L7.9,Index expurgatoris,Jan 29,Index expurgatoris
"""",E4.32,Hookes Ro. hist. 3.4.5.6 Vol,"""",Hooke's Ro. hist. 3.4.5.6 Vol
""" 18",M8.45,Justamond Hist. phy. 1.2.3.4 V,"""",Just. hist phy. 1.2.3.4 V
