1748,(33),Borrowed,1748,Returned
Dec<sup>r</sup> 19,J.5.1,Rollins ancient Hist. Vol. 7<sup>th</sup> J.C,Decr 28,Rollins ancient Hist. Vol. 7<sup>th</sup>
,K.4.8,Rollins Rom. Hist Vol. 9<sup>th</sup> CA:,Decr 23,Rollins Rom Hist. Vol. 9<sup>th</sup>
,,by Jo: Craigie,,
19,J.5.1,Rollin′s ancient Hist. Vol. 2<sup>d</sup>,Decr 26,Rollins ancient Hist. Vol. 2<sup>d</sup>
,A.5,Addisons Works Vol. 2<sup>d</sup> on,Jan. 7,Addisons Works Vol. 2<sup>d</sup>
,,Mr Wilsons order by Harry Munro,,
19,C.6.41,Brady′s Sermons Vol. 3<sup>d</sup>,Jan. 5,Brady's Sermons Vol 3<sup>d</sup>
,B3.3,Newman′s Concordance on prin<sup>ll</sup>,Jan. 5,Newman's Concordance
,,Murisons order by Ja: Key,,
20,J.4.39,Baxter on þe Immat. of þe Soul 2 Voll,feb. 6,Baxter on þe Immat<sup>y</sup> of þe Soul 2 V
,,on profr Shaws order by Alexr Ferriar,,
21,K.4.7,King on the Origin of Evil,feb. 22,King on þe Origin of Evil.
,J.5.4,Medical Essays Vol. 3<sup>d</sup> on M<sup>r</sup>,feb<sup>r</sup> 20,Medical Essays Vol. 3<sup>d</sup>
,,Wilsons order by,,
,,David Mcgibbon,,
21,J.4.20,Nature displayed Vol. 1<sup>st</sup> on M<sup>r</sup>,Jan. 13,Nature display'd Vol. 1<sup>st</sup>
,,Gregories order by Andw Hutton,,
21,K.5.24,Watts Logicks on Mr Wilsons,feb<sup>r</sup> 1,Watt's Logick
,,order by David Russell,,
21,J.5.21,Derham′s Physiotheology on prof,feb<sup>r</sup> 16,Derhams physiotheology
,,Shaws order Dec<sup>r</sup> 15 by Robt Barron,,
22,E.7.23,Moliere′s plays Vol. 1. 2 & 3<sup>d</sup> on,Jan. 16,"Molieres plays Vol. 3<sup>d</sup>, 1 & 2<sup>d</sup>"
,,"Mr Gregories order by Robert, Anstruther",,
22,J.1.8,Locks Works Vol. 1<sup>st</sup> on prinll,Mar. 29,Locks Works Vol. 1<sup>st</sup>
,,Murisons order by Robert Brown,,
22,G.4.36,Twissius de Scientia media,Jan. 3,Twissius de Scientia media
,C.2.21,Crellius de uno Deo,Jan. 3,Cerllius de Uno Deo
,C.2.1.,Twissius de predestinatione,Jan. 3,Twissius de predestinatione
,D.3.13,Biza Nov. Testamentum Gr Lat on D<sup>r</sup>,feb<sup>r</sup> 21,Bize N. Testam<sup>t</sup> Gr Lat.
,,Haddows order by Robt Barron,,
23,K.4.14,Universal History Vol. 5<sup>th</sup> on M<sup>r</sup>,Decr 31,Universal Hist. Vol. 5<sup>th</sup>
,,Da. Young's order by Jerom Stones.,,
23,K.4.8,Rollins Rom. Hist. Vol. 5<sup>th</sup> on,Jan. 7,Rollins Rom. Hist. Vol. 5<sup>th</sup>
,,Mr D. Gregory's order by,,
,,Will: Taylor,,
23,K.4.14,Universal History Vol. 2<sup>d</sup> on prof<sup>r</sup>,ffeb 23,Universal Hist. Vol 2<sup>d</sup>
,,Shaws order by,,
,,James Shaw,,
,,,,
