1750,(109),Borrowed,1750,
,p. 84,,,
Mar. 19,A.3.7,Gordons Tacitus Vol. 1<sup>st</sup>,Apr 30,Gordon's Tacitus Vol 1<sup>st</sup>
,J.4.27,Clarks Eutropius Lat Eng,Mar 28,Clarks Eutropius Lat Eng
,E.7.11,Clarks Erasmus Lat Eng on,Mar 28,Clarks Erasmus Lat Eng.
,,Mr Wilsons order by John Barcklay,,
30,J.3.7,Hooks Rom. History Vol 1<sup>st</sup>,Apr 30,Hooks Rom. Hist. Vol 1<sup>st</sup>
,J.4.20,Nature displayd Vol. 1<sup>st</sup> on M<sup>r</sup>,Apr 30,Nature display'd Vol 1<sup>st</sup>
,,Wilsons order by John Barcklay,,
Apr 30,J.3.7,Hooks Rom. Hist. Vol 2<sup>d</sup> on the,May 7,Hooks Rom Hist. Vol 2<sup>d</sup>
,,above order by John Barcklay,,
Octr 19,F.4.3,Isocrates Op. Gr Lat. Wolfii,Nov 1,Isocrates Op. Gr Lat Wolfii
,A.3.,Popes Hom. Iliad Vol 3<sup>d</sup> & 4<sup>th</sup>,Nov<sup>r</sup> 7,Popes Hom. Iliad V. 3 & 4<sup>th</sup>
,E.7.68,Spectator Vol 2<sup>d</sup> & 3<sup>d</sup> on M<sup>r</sup>,Nov 7,Spectator Vol. 2<sup>d</sup> & 3<sup>d</sup>
,,Rymers order by John Barclay,,
Nov 7,J.3.12,Clarks Hom. Iliad V. 1<sup>st</sup>,Decr 22,Clark's Hom. Iliad V. 1<sup>st</sup>
,K.6.6,Varenius Geography 2 Voll,Nov 29,Varenius' Geography 2 Voll
,V.7.68,Spectator Vol 6<sup>th</sup> on M<sup>r</sup>,Nov. 29,Spectator Vol 6<sup>th.</sup>
,,Rymer's order by John Barclay,,
29,E.7.68,Spectator Vol 4<sup>th</sup> & 5<sup>th</sup> on the,Decr 5,Spectator Vol 4<sup>th</sup> & 5<sup>th</sup>
,,above order by John Barclay,,
Decr 5,A.5.14,Addisons Works Vol 4<sup>th</sup> on M<sup>r</sup>,Decr 18,Addisons Works Vol 4<sup>th</sup>
,,Rymers order by John Barclay,(p 142),
1750,p. 95,,,
Mar. 20,J.4.20,Nature displayd Vol 2<sup>d</sup> on,Mar 31,Nature display'd Vol 2<sup>d</sup>
,,profr Shaws order by,,
,,David Mcgibbon,,
27,J.4.20,Nature displayd Vol 3<sup>d</sup> on,May 11,Nature display'd Vol 3<sup>d</sup>
,,profr Shaws order by,,
,,David Mcgibbon,,
31,J.6.5,Preceptor Vol 2<sup>d</sup> on Mr Dd.,May 11,Preceptor Vol 2<sup>d</sup>
,,Youngs order by David Mcgibbon.,,
,,,,
