1750,133,Borrowed,1750,Returned
Nov<sup>r</sup> 7,J.3.7,Hooks Rom. History Vol. 1<sup>st</sup>,Jan. 11,Hook's Rom. Hist. V. 1<sup>st</sup>
,K.5.29,Patricks Terence Lat. Eng V. 1<sup>st</sup> on M<sup>r</sup>,Mar 19,Patricks Terence V. 1<sup>st</sup>
,,Rymers order by Elgin,,
29,E6.12,Swifts Miscellanies Vol 1<sup>st</sup> on M<sup>r</sup>,Jan. 11,Swifts Miscellanies V. 1<sup>st</sup>
,,Rymers order by,,
1751,,Elgin,,
Jan. 11,A.6.25,Boerhavi Elementa Chemicae V. 1<sup>mum</sup>,June 3,Boerhaavi Elem. Chem. V. 1<sup>mum</sup>
,F.5.18,Philosoph. Transactions V. 3<sup>d</sup> on,feb. 6,philos. Transact. abridg'd V. 3<sup>d</sup>
,,Mr Rymers order,,
Mar 19,K.5.29,Patricks Terence Lat Eng V. 2<sup>d</sup> on,June 3,Patrick's Terence Lat Eng V. 2<sup>d</sup>
,,Mr Rymers order,,
1752,,,,
Jan. 13,K.4.12,Coustos Sufferings in þe Inquisition,Feb. 6,Cousto's Sufferings in þe Inq<sup>n</sup>
,,on Mr Mortons order,,
Mar 10,K.2,Ansons Voyage,Mar 17,Ansons Voyage
,C.8.31,Irish N. Testament,May 28,Irish N. Testam<sup>t</sup>
Apr 7,K.4.,Fieldings Miscellanies 3<sup>vs</sup>,May 28,Fieldings Miscell. 3<sup>vs</sup>
,L.1.1,Duffs Hist of Scotland V. 1<sup>st</sup>,May 28,Duff's Hist of Scotland V 1<sup>st</sup>
8,K.,Pompey the Little,Apr 27,Pompey the Little
Decem<sup>r</sup>,K.8.16,Ozindes French Grammar. Irish Bible,May 10,Ozinde's ffr. Grammar Irish Bible
1752,p. 129,,,
Jan. 25,J.8.6,Popes Works V. 1<sup>st</sup> on Mr Ry-,Feb. 12,Popes Works V. 1<sup>st</sup>
,,mers order by James McLagan,,
29,A.3.,"Popes Hom. Odyssee V. 3, 4, & 5<sup>th</sup>",feb. 3,"Pope's Hom. Odyssee V 3, 4 & 5<sup>th</sup>"
,,on Mr Rymers order by James McLagan,,
Feb. 5,J.3.18,Xenaphont. Anabasis p Hutchison,Mar 20,Xenaphon. Anabasis
,E.7.68,Spectator V. 7<sup>th</sup> on Mr Rymers,Mar 3,Spectator V 7<sup>th</sup>
,,order by James McLagan,,
Mar 16,K.3.19,Youngs Night Thoughts on M<sup>r</sup>,Apr 8,Youngs Night Thoughts
,,Rymers order by James McLagan,,
20,J.3.18,Xenophontis Anabasis p Hutchison,Apr 21,Xenophon. Anabasis p Hutchison
,,on Mr Rymers order by James McLagan,,
Apr 16,T.8.44,Vlaque Tabulae Sinuum on M<sup>r</sup>,June 2,Vlaque Tabulae Sinuum
,,Rymers order by James McLagan,,
May 23,K.6.,Varenius Geography 2<sup>vs</sup> on M<sup>r</sup>,June 2,Varenius' Geography 2<sup>vs</sup>
,,Gregories order by James McLagan,,
Nov. 3,E.1.15,Thucydides Hist. Gr Lat,Decr 15,Thucydides Hist. Gr. Lat.
,E.7.54,Malebranches Search after truth on,Decr 15,Malebranche's Search V. 1<sup>st</sup> & 2<sup>d</sup>
,,Mr Rymers order by James McLagan,,
24,E.4.12,Douglass s Virgil on Mr Jo,Decr 15,Douglass's Virgil
,,Youngs order by James McLagan,,
,,,,
