,,Professor Hunter Bo[rrowe]d..,,Returned - 57
,A7.15,Lamprieres Clas: Dicty..,,Lemprieres Classic Dictionery
,M9.36,Youngs Night Thoughts -,--,Youngs Night Thoughts
,O2.10,Collect: of Voyages. 1st. 2d,,Collect: of Voy ages 2d -
,G10.8,Smiths Theory - Vol. 1st 2d,,Smiths Theory 1&2d
,F7.17,Suetonius Oudenorpij,,Suetonius Oudenorpij
,D8.45,Bells Theatre Vol I Vth.,,Bells Theatre Vo.I V
,C3.8,Goldsmiths R. Histy.. 1st. 2d.,,Goldsmith . Vol 1st - 2d
,L3.19,Euripides . Barnes -,-,Euripides Barnes
,B7.4,Shakespeare Vol 6. 7th,--,Shakespeare Vol 6 & 7th
,G8.8,Travels of Anacharsis 7 vols,-,Travels of anacharsis 7 vol
,G2.17,Maps and Plates to ditto..,,Maps & Plate to Ditto
,B2.12,Edinr. R. Society Tran. 2d,,Edin. Transactions 2d
,B9 -,Hawkesworths Telemachus,,Hawkesworths Telemaches 1&2
,,1. 2d,,
+,A8.2,Popes Odyssey - 3 vols,-,Popes Odyssey 3 vols -
,C4.3,Hamiltons Midwifery - Dr. Low,,Hamiltons Midwifry -
,P8.39,Gordons Counting House,,Gordons Counting House
,N5.29,Do. Univ. Accountant 2d V,,Do Univ Acct.. 2d Vol
,K5.25,Tacitus Brotier 4 vols ---,,Tacitus Brotier Vol 1. 2. 3. 4
,F6.19,Andersons Agricul: 2d Vol,--,Andersons Agriculture 2d Vol.
,R9.21,Drydens Juvenal,,Drydens Juvenal -
+,R9.22,Do - Virgil 1 & 3d vols,,
,M5.43,Dissertat: on the Brit: Con:,--,Dissert. on the Brit.. Constit.
,B3.14,Johnsons Dicty.. 1st 2d -,,Johnsons Dictionary 1st. 2d
,Q5.4,Aurelius Victor,,Aurleius Victor
,C3.25,Blairs Lectures 1st. 2d. 3d,---,Blairs Lectures 1st. 2d 3d
,M4.3,Phil. Tra. abridged. V. 3d,,Phil Trans abridged 3d
,CC8.29,Taciti opera 2 Vols -,--,Tacitus opera 2 vols
,CC8.30,Aurelius Victor -,--,Aurelius Victor
,CC8.26,Ovidij opera - 3. vols.,,ovidij opera 3. Vols -
,CC[unclear],Lyes Saxon Dictionary 1st. 2d.,-,Lyes Sax: Dictionary 2 vols
,T2.1,Plautus Lambini Vol 1st,-,Plautus Lombini Vol 1st
,A6.23,Thorntons Plautus . 5. Vols,-,Thorntons Plautus 5 vols -
,D3.30,Plautus in Usum Delphini 1. 2d,,Plautus in Usum Delph. 2 vols
,CC7.7,Smiths Theory 1st. 2d,,Smith Theory 1 & 2d
