156,,Dr Rotheram Bo[rrow]ed,,Returned
1795,,,,
Nov 21st,P6.45,Cavallo on Electricity,,Cavallo on Elec.
27,P3.10,Desagulier 2 Vols John Rotheram,,Desaguliers Nat Ph. 2 V.
,N4.6,Emersons Mechanicks,,Emersons Mech.
,G6.25,Ditto Miscellani,,Ditto Miscellanies
,G5.29,Emersons Astronomy,,Emersons Astronomy
,CC4.22,Astronomie de La Lande 3 Vols,,found
,CC4.31,Lond R. So. Trans. 3 Vols,,Lond. R. So. Tran 3 Vols
,O3.2,Architect. Hydr. 4 Vols,,Architect. Hydr. 4 Vols
,Q3.22,Smith Optics 2 vols,,Smiths Optics. 2 vols
,Q3.11,Newtons opticks by Clarke,,Newtons optics
,N7.42,Newton Lectures opt.,,Newton Lectures
April 22,T2.5.,Dechales Cursus Math. vol 4th,,Dechales Cursus Math. vol 4th
,C1.2.,Playfairs Chronology,--,Playfairs Chronology
,N7.24,Robertsons Histy of Scotd. v.1 & 2nd,,Robertsons Histy of Scotd. v.1 & 2
,CC989,Sherwins Tables --,,Sherwins Tables
,T4.10.,Tychonis Brahe opera,,Tychones Brahe opera
,L2.13.,Knoxs History,,Knoxes History
Gall.,E5.6.,Ptolemaci Almagest etc,,Ptolemaci Almagest etc
,S.2.12,Pembertons Newtonian Philosophy,,Newtons Philosophy
,K6.25,The Epigoniad ----,,Epigoniad
Oct. 19.,E6.15,De la Cailles Astronomy,,Dela Cailles Astronomy
,E6.20,D[itt]o ---- Optique,,D[itt]o Optics
,E6.19,D[itt]o Mechanique,,D[itt]o Mechanic
,C2.34,Transactions of Edinr. Vol. 1,,Transactions of Edinr. Vol. 1.
,O6.23,Spencers fairy Queen 2 Vols.,,Spencers fairy Queen 2 Vols -
,,Mirror V. 1 2.3) ----,,Mirror 3 Vols
,C.C. 1.9,Bayeri Atlas,,Bayeri Atlas
,C.C.1.10.,---- Explicatio,,---- ejusdem Explicatio
,CC9.39,Sherwins Tables,,Sherwins tables ---
,BB.1.9.,Flamsteeds Historia Coelestis 3. vols,,Flamsteeds Hist. Coelestis. 3 Vols
,CC.7.10,Tytlers Inquiry 2 Vols.,,Tytlers Inquiry 2 vols
,BB.1.10,Brahe. Astron. Mechanic.,,Brahe Astron. Mechanic
,A8.8,Drydens Poems 2 Vol,,Drydens Poems 2 Vols
,A8.12,D[itt]o Fables 2 Vol,,D[itt]o Fables 2 Vols
,CC4.7,Philosophical Transactions Vol 80th,,Philosophical Transac. Vol 80th
,CC3.37,D[itt]o--- D[itt]o for 1795,,D[itt]o---D[itt]o 1795
,CC.3.29,Astronomie De Lalande-- 3 Vols,Mr Kirkby,Astronomie de Lalande. 3 Vols.
,Q5.25,Halleys Tables ----,,Hallys Tables ----
