1750,(140),Borrowed,1750,Returned
Decr 8,A.1.6,Thucydides Hist. Gr Lat,Jan. 4,Thucydides Hist. Gr Lat.
,J.2.14,Middletons Life of Cicero V. 1<sup>st</sup>,Decr 19,Middleton's Life of Cic<sup>o</sup> V 1<sup>st</sup>
,,on profr Shaws order by,,
,,Tho.s Bisset,,
12,K.3.19,Youngs Night Thoughts on prof<sup>r</sup>,Jan. 4,Young's Night Thoughts
,,Shaws order by Tho.s Bisset,,
25,J.1.8,Locks Works Vol 3<sup>d</sup> on prinll,April 1,Locks Works V. 3<sup>d</sup>
,,Murisons order by Tho.s Bisset,,
31,K.4.7,King on the Origin of Evil,Jan. 16,King on þe Origin of Evil
,J.6.16,Burlamaqui on Natural Law on,Jan. 16,Burlamaqui on nat. Law.
1751,,profr Shaws order by Tho.s Bisset,,
Jan. 15,K.1.7,Critici Sacri Vol. 8<sup>dum</sup> on prinll,Mar 16,Critici Sacri V. 8<sup>th</sup>
,,Murisons order by Tho.s Bisset,,
30,K.7.25,Hartcliffe on Moral Virtues on,feb 11,Hartcliffe on Mor. Virtues
,,profr Shaw's order by Tho.s Bisset,,
Feb. 9,J.2.14,Middletons Life of Cicero V. 2<sup>d</sup>,Mar 12,Middletons Life of Cicero V. 2<sup>d</sup>
,A.5.28,Xenophon. Cyropaideia p Hutchison,Apr 10,Xenophon. Cyropaideia
,,on profr Shaws order by Tho.s Bisset,,
27,E.7.23,Molieres Plays Vol 7<sup>th</sup> & 8<sup>th</sup>,Mar 13,Moliere's plays V. 7<sup>th</sup> & 8<sup>th</sup>
,,on Dr Hadows order by Tho. Bisset,,
Mar 19,A.6,"Rapins Hist. of Engld Vol 1<sup>st</sup>, 2<sup>d</sup> & 3<sup>d</sup>",Apr. 1,"Rapins Hist. V. 1, 2, & 3<sup>d</sup>"
,,on profr Shaws order by Tho.s Bisset,,
Apr. 1,A.6.44,"Rapins Hist. of Engd V. 4, 5 & 6<sup>th</sup>",Apr 13,"Rapins Hist. V. 4, 5, & 6<sup>th</sup>"
,,on pr. Murisons order by Tho.s Bisset.,,
Decr 2,J.5.7,Shuckfords Connection 3<sup>vs</sup>,Feb. 15,Shuckfords Connect<sup>n</sup> 3<sup>vs</sup>
,,on profr Shaws order by Tho.s Bisset,,
2,K.7.7,Marcus Antoninus Eng.,Jan. 27,Marcus Antoninus Eng
,E.6.9,Marcus Antoninus Gr Lat. on,Jan. 27,Marcus Antoninus Gr Lat.
,,pr. Murisons order by Tho.s Bisset,,
31,A.3.32,Senecae opera on the above or,Jan. 8,Senecae Opera
1752,,der by Tho.s Bisset,,
Jan. 8,D.2.4,Biblia Hebr. Pagnini on pr.,Mar 16,Biblia Hebr. Pagnini
,,Murisons order by Thos Bisset,,
27,E.3.6,Herodoti Hist. Gr Lat. on prin,Apr 16,Herodoti Hist. Gr Lat.
,,Murisons order by Tho.s Bisset,,
Mar 13,K.4.14,Universal History V. 4<sup>th</sup> & 7<sup>th</sup>,apr 16,Univers. Hist. V. 4 & 7<sup>th</sup>
,J.5.1,Rollins ancient Hist. V. 1 & 3<sup>d</sup>,Apr 16,Rollins ancient Hist. V. 1 & 3<sup>d</sup>
,,on profr Shaws order by Tho.s Bisset,,
16,K.4.14,Universal Hist. V: 1<sup>st</sup> on prin,Apr 16,Univers. Hist. V. 1<sup>st</sup>
,,Murisons order by Tho.s Bisset.,,
,,,,
