1750,(121),Borrowed,1750,Returned
,(p. 100),,,
Augt. 25,E.5.32,present State of Britain on,Feb. 2,present State of Britain
,,Mr Rymers order by Ja. Rymer,,
,,,1751,
Sept 24,J.4.41,Lobb on Fevers 2 Voll.,July 6,Lobb on Fevers 2 <sup>vs</sup>
,A.6.44,Rapins hist. of Engd vol 8<sup>th</sup>,Octr 23,Rapins hist. of Engd V. 8<sup>th</sup>
Octr 10,E.6.19,Clarks Sueton Lat. Eng on M<sup>r</sup>,Jan. 14,Clarks Sueton Lat Eng
,,Rymers order by Ja. Rymer,,
23,F.7.39,Shaws practice of physick 2 Voll,July 6,Shaws practice of physick 2<sup>vs</sup>
,A.6.,Rapins Hist. of Engd Vol 9<sup>th</sup> & 10<sup>th</sup>,Nov 5,Rapins hist. Vol 9<sup>th</sup> & 10<sup>th</sup>
,A.6.,Rapins hist. of Engd Vol. 11<sup>th</sup> & 12<sup>th</sup>,Nov. 15,Rapins Hist. Vol 11 & 12<sup>th</sup>
Nov. 9,J.5.1,Rollins ancient Hist. Vol 1<sup>st</sup> on,Nov 24,Rollins ancient hist. V. 1<sup>st</sup>
,,Mr Rymers order by Ja. Rymer,,
14,B.4.19,Bodius in Ephesios on Mr Rymers,July 15,Bodius in Ephesios
,,order by Ja. Rymer,,
5,A.6.,"Rapins Hist. of Engd Vol 13, 14 & 15<sup>th</sup>",Nov 27,"Rapin's Hist. of Engd Vol 13, 14, & 15<sup>th</sup>"
24,J.5.1,Rollins ancient history V. 2<sup>d</sup> on M<sup>r</sup>,Mar 18,Rollins ancient hist. V. 2<sup>d</sup>
,,Rymers order by Ja. Rymer,,
27,A.3.14,Clarendons Hist. of the Civil War V. 1<sup>st</sup>,Jan. 5,Clarendons Hist. of the C.W<sup>r</sup>. V. 1<sup>st</sup>
,A.6.,Robinson Crusoe Vol. 3<sup>d</sup>,Decr 8,Robinson Crusoe Vol. 3<sup>d</sup>
,,,1752,
Decr 7,K.8.10,Ladies drawing Room on Mr Rymers,July 16,Ladies Drawing Room.
,,order by Ja. Rymer,,
8,A.3.14,Clarendons History Vol 2<sup>d</sup>,Jan. 5,Clarendons History V. 2<sup>d</sup>
13,E.6.71,Wisharts Theologia 2 Voll. on,feb. 28,Wisharts Theologia 2 Voll
,,þe above order by Ja. Rymer,,
17,A.3.14,Clarendons Hist. Vol 3<sup>d</sup>,Jan. 5,Clarendons History Vol 3<sup>d</sup>
,A.3.2,Hawthorndens Works,Jan. 5,Hawthorndens Works
1751,,,,
Jan. 5,K.4.14,Universal History Vol 6<sup>th</sup> & 8<sup>th</sup>,feb. 27,Universal Hist. V. 6<sup>th</sup> & 8<sup>th</sup>
14,J.5.1,Rollins ancient Hist Vol 3<sup>d</sup> on,Octr 1,Rollins ancient hist. V. 3<sup>d</sup>
,,Mr Rymers order by Ja. Rymer,,
14,L.4.5,Memoirs of þe House of Brunswick,feb. 2,Memoirs of the House of Brunswick
Feb. 1,T.7.34,Boerhaves Method of Studying physick,Nov. 13,Boerhaves Method of physick
,,on Mr Rymers,,
1,A.6.2,Freebairns Life of Q. Mary on the,Apr 23,Freebairns Life of Q. Mary
,,above order by Ja. Rymer,,
2,L.6.6,Salmons Geogr. Grammar,Oct 28,Salmons Geograph. Gram<sup>r</sup>
,K.4.14,Universal Hist. Vol. 20<sup>th</sup>,feb 27,Universal Hist. Vol. 20<sup>th</sup>
,,Hen. Rymer,,
27,A.6.5,Memoirs of Q. Ann,Mar 13,Memoirs of Q. Ann.
,K.4.14,Universal Hist. Vol 5<sup>th</sup>,Apr 23,Universal Hist V. 5<sup>th</sup>
Mar 13,J.1.14,Tindals Turkish History,July 5,Tindals Turkish hist.
,J.3.17,Ambassadors Travels,apr 23,Ambassadors Travels
,,,(p. 164),
,,,,
