1750,127,Borrowed,1750,Returned
,p. 100,,,
Octr 18,A.3.,Popes Hom. Iliad. V. 1 & 2<sup>d</sup> on,Nov. 5,Pope's Hom. Iliad V. 1<sup>st</sup> & 2<sup>d</sup>
,,Mr Rymers order by Gri. Ferguson,,
Oct<sup>r</sup> 22,E.4.34,Xenophontis op. Gr Lat.,Nov. 5,Xenophontis op. Gr. Lat.
,E.6.18,Clarks Justin Lat. Eng. on M<sup>r</sup>,Nov 5,Clarks Justin Lat. Eng.
,,Rymer's order by Gri. Ferguson,,
Nov. 5,K.2.10,Lovates Trial on Mr Rymer's,Nov<sup>r</sup> 7,Lovat's Trial
,,order by Griffith Ferguson,,
5,J.4.23,Rudds Essay on the above order,Nov 12,Rudds Essay
,,by Griffith Ferguson,,
7,A.3 7,Gordons Tacitus Eng. V. 1<sup>st</sup> on M<sup>r</sup>,Nov. 26,Gordons Tacitus Eng V. 1<sup>st</sup>
,,Rymers order by Griffith Ferguson,,
12,J.5.9,Homes Hist. of the Jews 2 Voll on,Nov 26,Homes Hist. of the Jews 2 V<sup>s</sup>
,,Mr Rymers order by Griffith Ferguson,,
14,K.4.14,Universal History Vol 1<sup>st</sup> on the,Decr 3,Universal Hist. Vol 1<sup>st</sup>
,,above order by Griffith Ferguson.,,
26,K.3.16,Popes Essays on Man and Criticism,Decr 5.,Pope's Essays on Man & Crit<sup>m</sup>
,J.4.28,Clarks Florus Lat Eng on M<sup>r</sup>,Decr 12,Clarks Florus Lat Eng
,,Rymers order by Griffith Ferguson,,
Dec<sup>r</sup> 3,K.4.14,Universal History Vol 2<sup>d</sup> on,Decr 12,Universal Hist. Vol 2<sup>d</sup>
,,Mr Rymers order by Griffith Ferguson,,
5,J.4.20,Nature displayd Vol 1<sup>st</sup> on M<sup>r</sup>,Decr 12,Nature display'd Vol 1<sup>st</sup>
,,Rymers order by Griffith Ferguson,,
11,J.3.12,Clarks Hom. Iliad Vol 2<sup>d</sup>,Decr 18,Clarks Hom. Iliad V. 2<sup>d</sup>
,J.4.20,Nature displayd Vol. 3<sup>d</sup>,Decr 18,Nature display'd Vol 3<sup>d</sup>
,K.5.24,Watts Logick on Mr Gregorys,Jan. 11,Watts Logick
,,order by Griffith Ferguson,,
18,A.6.,Rapins Hist. of Engld Vol 2<sup>d</sup>,Decr 26,Rapin's Hist. of Eng<sup>d</sup> V. 2<sup>d</sup>
,E.7.68,Spectator Vol. 1<sup>st</sup> & 7<sup>th</sup> on M<sup>r</sup>,Jan. 9,Spectator Vol 1<sup>st</sup> & 7<sup>th</sup>
,,Rymers order by Griffith Ferguson,,
26,A.6.,Rapins Hist. of Engld Vol 8<sup>th</sup> on,Jan. 9,Rapins Hist. Vol 8<sup>th</sup>
,,the above order by Griffith Ferguson,,
1751,,,,
Jan. 9,A.6.,Rapins Hist. of England Vol 9<sup>th</sup>,Jan 29,Rapins Hist. Vol 9<sup>th</sup>
,,on þe above order by Griffith Ferguson,,
9,J.6.5,Preceptor Vol 1<sup>st</sup> & 2<sup>d</sup> on M<sup>r</sup>,Jan. 29,preceptor V. 1 & 2<sup>d</sup>
,,Rymers order by Griffith Ferguson,,
14,J.5.25,Watts improvemt of the Mind on,feb. 7,Watts Improv<sup>t</sup> of the Mind
,,Mr Rymers order by Griffith Ferguson,,
,,,p. 155,
,,,,
