1749,(88),Borrowed,1749,Returned
Nov<sup>r</sup> 22,J.6.5 <sup>(81)</sup>,Preceptor Vol. 1<sup>st</sup> on prof<sup>r</sup>,Jan. 8,Preceptor Vol. 1<sup>st</sup>
,,Shaws order by,,
,,James Shaw,,
28,J.6.20,Apology for Mrss phillips Vol 1<sup>st</sup>,Decr 1,Apology for M<sup>rs</sup> phillips V 1<sup>s</sup>
Decr 11,K.3.21,Ansons Voyage on prof<sup>r</sup> Shaw's,Jan. 8,Ansons Voyage
,,order by Alexr Shaw,,
22,K.2.9,Temples Works Vol 1<sup>st</sup> on profr,Jan. 23,Temples Works Vol. 1<sup>st</sup>
,,Shaw's order by Alexr Shaw,,
1750,,,,
Jan. 4,J.7.4,Adventures of David Simple 2 Voll,Jan. 29,Adventures of Dav. Simple 2 V<sup>s</sup>
,A.3.12,Sydneys Arcadia on profr Shaws,Jan. 22,Sidney's Arcadia
,,order by,,
,,Alexr Shaw,,
22,J.2.9,Temples Works Vol 2 on profr,Febr 20,Temples Works Vol 2<sup>d</sup>
,,Shaws order by Alexr Shaw,,
29,J.4.45,Du haldes hist. of China Vol 1 & 2<sup>d</sup> on,Mar 9,Du haldes hist of China V 1 & 2<sup>d</sup>
,,profr Shaws order by Alexr Shaw,,
feb<sup>r</sup> 5,J.2.,Calderwoods Hist. of þe Church of Scot.,feb. 12,Calderwoods Hist. of þe Ch. of S.
,,And. Shaw,,
Mar 2,J.6.19,Ellis s Voyage to Hudsons bay,Mar 12,Ellis's Voyage
9,E.7.68,Spectator Vol. 1 & 2<sup>d</sup> on prof<sup>r</sup>,Mar 16,Spectator Vol 1 & 3<sup>d</sup>
,,Shaws order by Alexr Shaw,(p 107),
1749,,,,
Novr 23,J.2.14,Midletons Life of Cicero Vol. 1<sup>st</sup>,Decr 7,Midletons Life of Cicero V. 1<sup>st</sup>
,A.3.8,Popes Hom. Iliad Vol 1 & 2<sup>d</sup> on M<sup>r</sup>,Decr 29,Popes Hom. Iliad V. 1 & 2<sup>d</sup>
,,Rymers order by Jo. Ramsay,,
27,K.4.12,Coustos Sufferings in þe Inquisition on,Dec<sup>r</sup> 1,Cousto's Sufferings
,,Mr Gregories order by Jo. Ramsay,,
Decr 4,J.5.2,Rollins belles Lettres Vol. 1<sup>st</sup> on,Decr 29,Rollins belles Lettres V 1<sup>st</sup>
,,Mr Rymer's order by Jo. Ramsay,,
7,J.2.14,Midletons Life of Cicero Vol 2<sup>d</sup> on,Decr 18,Midletons Life of Cicero V. 2<sup>d</sup>
,,Mr Gregories order by Jo. Ramsay,,
25,J.3.7,Hooks Rom. History Vol 1<sup>st</sup>,Jan. 26,Hook's Rom. Hist. Vol. 1<sup>st</sup>
,,on Mr Rymers order by,,
1750,,Jo. Ramsay,,
Jan. 5,J.4.20,Nature displayed Vol. 3<sup>d</sup> on M<sup>r</sup>,Feb. 20,Nature display'd Vol 3<sup>d</sup>
,,Gregories order by Jo. Ramsay,,
,J.3.7,Hooks Roman Hist. Vol 2<sup>d</sup> on,feb 17,Hook's Rom. Hist. V. 2<sup>d</sup>
,,Mr Rymers order by Jo. Ramsay,,
ffeb. 17,J.5.2,Rollins belles Lettres Vol 3<sup>d</sup>,Mar 15,Rollins belles Lett. Vol 3<sup>d</sup>.
,J.5.21,Derhams Physicotheology on M<sup>r</sup>,Mar 13,Derhams Physicotheology
,,Rymer's order by Jo Ramsay,,
,,,p. 105,
,,,,
