1751,161,Borrowed,1751,Returned
M<sup>r</sup> Wilson,p 117),,,
Mar. 11,A.3.,Priors poems,Augt 24,priors poems
22,E.3.6,Herodoti opera Gr Lat,Apr 17,Herodoti opera Gr Lat
30,A.4.14,Universal Hist. Vol. 4<sup>th</sup>,Apr 17,Universal Hist. V 4<sup>th</sup>
Apr 17,A.4.7,Eustathii Hom. Iliad.,Augt. 21,Eustathii Hom. Iliad.
,K.3.25,Pamphlets Vol. 10<sup>th</sup>,May 16,pamphlets Vol 10<sup>th</sup>
May 16,A.4.14,Universal History Vol. 5<sup>th</sup>,June 7,Universal Hist. V. 5<sup>th</sup>
,K.7.26,Pamphlets Vol. 13<sup>th</sup>,June 7,Pamphlets V. 13<sup>th</sup>
June 7,K.3.,Maclaurins Newt. philosophy,June 22,Maclaurin's Newt. philos.
,K.4.,Lardners Credibility of þe Gosp. Hist. 4<sup>vs</sup>,July 8,Lardners Credibility 4 V<sup>s</sup>
,,Walter Wilson,,
22,K.4.14,Universal Hist. Vol. 6<sup>th</sup>,Augt 21,Univers. Hist. V. 6<sup>th</sup>
July 8,A.6.30,Cooks Hesiod Eng. 2 V<sup>s</sup>,Augt 24,Cooks Hesiod Eng 2<sup>Vs</sup>
Augt 10,L.4.,Bowers Lives of þe popes V. 1<sup>st</sup> & 2<sup>d</sup>,Octr 11,Bowers Lives of þe Popes V. 1 & 2<sup>d</sup>
Augt 21,L.3.29,Acta Lipsiae 1746 & 1747,Augt 24,Acta Lipsiae 1745 & 47
,K.4.14,Universal. Hist. Vol 7<sup>th</sup>,Decr 25,Universal Hist. V. 7<sup>th</sup>
24,J.3.29,"Acta Lipsiae, 1743, 44, & 45",Augt 28,"Acta Lipsiae 1743, 44, & 45"
,,Walter Wilson,,
24,A.6.21,Demosthenes Orat. p Monteny,Jan. 15,Demosthenes Orat. p Monteny
28,J.3.29,"Acta Lipsiae 1739 & Sep<sup>t</sup> 1740, 41 & 42",Sept 3,"Acta Lipsiae 1739 & Sep<sup>t</sup> 1740, 41, & 42"
Sept. 3,J.3.,Acta Lipsiae 1737 & 38,Sept. 7,Acta Lipsiae 1737 & 38
,J.7.1,Works of þe Learned 1742 2 V<sup>s</sup>,Sept 7,Works of the Learn'd 1743 2<sup>vs</sup>
,,D<sup>o</sup> 1743 V. 1<sup>st</sup>,Sept 7,D<sup>o</sup> 1743 V. 1<sup>st</sup>
Sept 7,J.7.2,"Bibliotheq Raisonnee V. 1, 2, 3, 4, 5, 6, 7, 8<sup>th</sup>",Sep. 25,Bibliotheq Raisonnee V. 1 - 8
Sep 25,J.7.2,Bibliotheq Raisonnee V. 21 - 33,Octr 11,Bibliotheq Raisonnee V. 21 - 33
Octr 11,J.4,Watsons Horace V. 1 & 2<sup>d</sup>,Octr 14,Watsons Horace V. 2<sup>d</sup> & 1<sup>st</sup>
,J.3.,Acta Lipsiae 1746,Novr 23,Acta Lipsiae 1746
14,A.5,Horatius Bentleii,Nov 23,Horatius Bentleii
,K.7,Horatius Cumgamii 2 V<sup>s</sup>,Nov 23,Horatius Cumgamii
28,F.7.49,Chynaeus de Sanitate tuenda,Mar 10,Chynaeus de Sanitate
1752,,,,
Jan. 15,E.5.34,Aeliani varia historia 2 <sup>vs</sup>,Mar 10,Aeliani varia historia
,E.6.37,Life of Socrates and memblr things,Mar 19,Life of Socrates & mem<sup>bl</sup> things
29,J.5.1,Rollins ancient Hist. V. 4<sup>th</sup>,Mar 10,Rollins ancient hist. V. 4<sup>th</sup>
Feb. 12,L.5.,Arriani Epictetus Uptoni 2<sup>vs</sup>,June 10,Arriano Epictet. Uptoni
,L.6,Luciani Op. Gr Lat. variory 2<sup>vs</sup>,Mar 10,Luciani opera 2<sup>vs</sup>
Mar 10,A.4.7,Eustathii Homerus V. 1<sup>st</sup>,June 10,Eustathii Homerus V. 1<sup>st</sup>
,A.5.28,Xenoph. Cyrapaideia p Hutchison,June 10,Xenophon Cyropaideia p Hatchi<sup>n</sup>
Apr 29,K.4.10,Luciani Dialog. Gr Lat. p Murphy,July 7,Luciani Dialog. p Murphy
May 6,K.8,Pompey the Little,May 20,pompey the Little
,K.5.,Adventures of Versorand 2<sup>vs</sup>,May 20,Adventures of Versorand 2<sup>vs</sup>
,K.3.27,Hist. of a Woman of Quality,May 20,Hist. of a Woman of Quality
,p. 162,,,
,,,,
