[1]795,,,,7
,D.8.45,Bells Theatre 8th. 9th. 13. 18th.,,8. 9. 13. 18. Bells Theatre
,D.4.11,Fergusons Hist. 1st & 2d,,Fergusons Hist. 1 & 2d
,B.3.6,Tarltons America,,Tarltons America
,BB.6.49,Mirror v. I,,Mirror 1s
,D.8.45,Bells British Theatre v 14.,,Bells British Theatre vol 14
Decr 11th,BB.8.3,Doddrigd Lect. 2 Vols,,Doddridges Lects 2 vols
,CC.11.45,Homes Discourses 2 Vols,,Homes Discourses 2 Vols 1 & 2d
,BB.8.27,Bonners Bee Master,,Bonners Bee Master
,BB.8.22,Homes Hist. Abridged 3vols,,Homes Histy abrigd. 3 vols
,CC.11.12,Amusing Instructor [...] Esy:,,Amusing Instructor
,,Amusement Hall,,
,O.4.11,Rollins An. Hist. Vol ? JCoutts,,Rollins An. Hist.
,B.6.8,Wraxalls Tour },,Wraxalls Tour
,A.6.16,Life of Petrarch 2 Vols },,Life of Petrarch 2 vols
,A.7.29,Life of Chs Wesley },,Life of Charles Wesley
,A.6.11,Chalmers Life of Rud. },Mr Beat,Chalmers Life of Ruddiman
,O.3.17,Life of Earl Crawfurd },,Life of Earl Crawfurd
,CC.11.46,Beloes Miscellanies },,Beloes Miscellanies 2 vols
,P.8.36,Sales Koran vol 1 & 2,,Sales Koron vol 1 & 2
,B.I.I,Pools Synopsis vol. 4,,Pool Synopsis vol. 4th
,F.4,Whitbys Five points J. S.,,Whitbys Five points
,R.4.12,Kings moral Evil,,Kings moral Evil
,D.2.13,Arnots Criminal Trials W.B.,,Arnots Criminal Trials
,C.3.20,Morells Epistles of Seneca 2 vols Do,,Morells Epistles of Seneca 2. vols
,D.3.24,Kaims Histy of Mon 2 vols Do,,Kaims History of man 2. vols
,C.7.21,Blairs Geo:y,,Blairs Geography
,C.3.22,Observer vol. I,,Observer vol. Is
,D.3.16,Franclins Miscellanies,,Franclin miscellanies
,D.2.16,Newcombs minor Prophets,,Newcombs minor Prophets
,BB.5.40,Beaties moral Science 1 & 2d,,Beaties moral Science 2 vols
,BB.5.39,Lowth on Isaiah,,Lawth on Isaiah
,CC.3.13,Enfields Hist. of Philosophy 2 V.,,Enfields His
,CC.9.48,Moore on French Revol. 2 Vs,,Moore on French Revolution 2 vols
,CC.10.53,Addisons Annecdotes 4 Vs,,Addisons Anecdotes 4 vols
,CC.9.45,Studies of Nature 5 Vs,,Studies of Nature 5 vols
,CC.11.21,Hist. of Birds 3 Vs,,History of Birds 3 vols
,CC.11.59,Nat. Hist. 2 Vs,,Natural History 2 vols
,BB.3.19,Gibbons Posthumous works V. 1st. 2d,,Gibbons Posthum: Works V. I. 2d
,L.9.60,Quintilion 2 vols,,Quintilian 2 Vols
,N.4.31,Hools Tasso 2 Vs,,Hools Tasso 2 vols
,Q.4.24,Ariosto 2 vols,,Returned 2 vols
,M.5.17,Telemachus 2 vols,,Telemachus 2 vols
