1750,(103),Borrowed,1750,Returned
,p. 89,,,
ffeb. 17,K.3.20,Maclaurins Accot of Newt. philos.,Apr. 10,Maclaurins acco<sup>t</sup> of New<sup>t</sup> philos.
,,on Mr D. Youngs order by,,
,,And. Hutton,,
Mar 15,K.6.1,philosoph. Transactions Vol 34<sup>th</sup> & 35<sup>th</sup>,Apr 6,Philosoph. Transactions V 34 & 35<sup>th</sup>
,,on Mr Gregories order by And. Hutton,,
24,J.6.1,Pamphlets Vol 38<sup>th</sup> on M<sup>r</sup>,Apr 25,Pamphlets Vol 38<sup>th</sup>
,,Gregories order by And Hutton,,
Apr 10,A.6.9,Hybernicus Letters Vol. 2<sup>d</sup> on M<sup>r</sup>,May 5,Hybernicus' Letters Vol 2<sup>d</sup>
,,D. Youngs order by And Hutton,,
25,J.7.1,Works of the Learned 1743 pt. 1<sup>st</sup>,May 14,Works of the Learned P<sup>t</sup> 1<sup>st</sup> 1743
,K.3.25,Pamphlets Vol 3<sup>d</sup> on,May 14,Pamphlets Vol 3<sup>d</sup>
,,Mr D Young's order by And Hutton,,
Nov. 15,K.4.12,Coustos Sufferings in þe Inquisn,Nov<sup>r</sup> 24,Coustos' Sufferings in þe Inquis<sup>n</sup>
,J.8.49,Pamphlets Vol 2<sup>d</sup> on prinll,Nov<sup>r</sup> 26,Pamphlets Vol 2<sup>d</sup>
,,Murisons order by And Hutton,,
17,J.4.18,Clark on the Attributes,Decr 24,Clark on the Attributes
,K.6.12,Religious Philopher V. 1<sup>st</sup> on,Nov 27,Religious philosopher V. 1<sup>st</sup>
,,pr. Murisons order by And Hutton,,
24,J.4.39,Enquiry into þe Nat. of the hum Soul,Jan. 2,Enquiry into þe Nat. of þe h. Soul 2<sup>Vs</sup>
,,on prinll Murisons order by And Hutton,(p. 138),
1750,p. 67,,,
Febr 19,A.6.,Rapins Hist. of England Vol. 15<sup>th</sup>,feb. 27,Rapin's Hist. Vol. 15<sup>th</sup>
,J.6.1,Pamphlets Vol. 2<sup>d</sup> on M<sup>r</sup>,Feb<sup>r</sup> 21,Pamphlets Vol 2<sup>d</sup>
,,Rymer's order by Harry Munro,,
21,K.7.26,Pamphlets Vol 13<sup>th</sup> on the,feb. 27,pamphlets Vol 13<sup>th</sup>
,,above order by Harry Munro,,
Mar 2,K.3.12,Desaguiliers Exper. philos. Vol. 1<sup>st</sup>,Mar 14,Desaguilier's Exper phil. V. 1<sup>st</sup>
,J.6.1,pamphlets Vol 14<sup>th</sup> on M<sup>r</sup>,Mar 12,pamphlets Vol 14<sup>th</sup>
,,D. Young's order by Harry Munro,,
6,J.4.12,Clarks Hom. Iliad Vol. 1<sup>st</sup> on þe,Apr 3,Clarks Hom. Iliad Vol. 1<sup>st</sup>
,,above order by Harry Munro,,
12,E.5.24,Shaftsburys Characterist. Vol. 1<sup>st</sup> & 3<sup>d</sup>,Mar 19,Shaftsbury's Charact. Vol 1 & 3<sup>d</sup>
,,on Mr Da. Youngs order by Harry,,
,,Harry Munro,,
14,A.3.8,Popes Hom. Iliad Vol 3<sup>d</sup> & 4<sup>th</sup>,Apr 3,Popes Hom. Iliad Vol. 3 & 4<sup>th</sup>
,,on Mr D. Youngs order by,,
,,Harry Munro,,
27,J.8.50,Hutchisons Ethicks Eng. on M<sup>r</sup>,Apr. 13,Hutchisons Ethicks Eng
,,D. Youngs order by Harry Munro,,
,,,,
