1751,166,Borrowed,1751,Returned
,p. 135,,,
May 8,K.5.29,Patricks Terence V. 1<sup>st</sup>,June 4,Patricks Terence V. 1<sup>st</sup>
,J.4.20,Nature displayd V. 3<sup>d</sup> on M<sup>r</sup>,June 4,Nature display'd V. 3<sup>d</sup>
,,Jo Youngs order by Simon Blair,,
Octr 23,J.4.39,Baxter on þe Immateriality of þe Soul 2<sup>vs</sup>,Nov. 5,Baxter on þe Immateriality 2<sup>vs</sup>
,K.5.29,Patricks Terence Vol 1<sup>st</sup>,Nov. 5,Patricks Terence V. 1<sup>st</sup>
,K.4.14,Universal History V. 1 & 2<sup>d</sup> on,Decr 4,Univers. Hist. V. 1 & 2<sup>d</sup>
,,Mr D. Youngs order by Sim. Blair,,
Nov. 5,J.7.4,David Simple 2 <sup>vs</sup>,Nov. 13,David Simple 2<sup>vs</sup>
,J.7.5,Pamela Vol 1 & 2<sup>d</sup> on M<sup>r</sup>,Nov. 13,Pamela V. 1 & 2<sup>d</sup>
,,Rymers order p Receipt apart.,,
13,A.11,Eachards Hist. of Engld Vol. 1<sup>st</sup>,Decr 4,Echards Hist. of Eng<sup>d</sup> V. 1<sup>st</sup>
,J.5.2,Rollins belles Lettres V. 1<sup>st</sup> on,Decr 31,Rollin's belles Lettres V. 1<sup>st</sup>
,,Mr D. Youngs order by Simon Blair,,
Decr 4,K.4.5,Fieldings Miscellanies V. 1<sup>st</sup>,Decr 31,Fieldings Miscell. V. 1<sup>st</sup>
,F.6.4,Plays Vol 1<sup>st</sup> & 2<sup>d</sup> on Mr Wil-,Decr 31,plays V. 1 & 2<sup>d</sup>
,,,sons order by Simon Blair,
31,K.3.12,Desaguiliers nat. philosophy V. 1<sup>st</sup>,Jan 20,Desaguiliers N. Phil. V. 1<sup>st</sup>
,J.4.7,Ray on the Wisdom of God,Jan 20,Ray on þe Wisdom of God
,J.5.1,Pamphlets V. 36<sup>th</sup> on M<sup>r</sup>,Jan. 8,Pamphlets V. 36<sup>th</sup>
,,Rymers order by Simon Blair,,
1752,,,,
Jan. 8,J.5.1,Pamphlets Vol 38<sup>th</sup> on the,Jan. 20,Pamphlets V. 38<sup>th</sup>
,,above order by Simon Blair,,
20,K.3.20,Maclaurins Newt. philosophy,Feb 29,Maclaurins Newt. philos.
,C.2.24,Cudworths Intellect. System on,Mar 16,Cudworths Intell. System
,,Mr D. Youngs order by Simon Blair,,
Mar 11,K.5.18,Dialogues on Education 2<sup>vs</sup> on M<sup>r</sup>,Apr 1,Dialogues on Education 2<sup>vs</sup>
,,Mortons order by Simon Blair,,
16,A.5.36,View of Newtowns Philosophy,Apr. 29,View of Newt. philos.
,A.3.24,Blomes Geography on Mr D.,Apr 1,Blomes Geography
,,Youngs order by Simon Blair,,
Apr 1,A.5.14,Addisons Works V. 1<sup>st</sup>,Apr 10,Addisons Works V. 1<sup>st</sup>
,K.3.25,Pamphlets V. 3<sup>d</sup> on Mr Gre-,Apr 10,Pamphlets V. 3<sup>d</sup>
,,gories order by Simon Blair,,
10,A.5.14,Addisons Works V. 2<sup>d</sup>,Apr 20,Addisons Works V 2<sup>d</sup>
,K.3.25,Pamphlets V 4<sup>th</sup> on the above,Apr 17,Pamphlets V. 4<sup>th</sup>
,,order by Simon Blair,,
17,K.3.25,Pamphlets V. 6<sup>th</sup> on the above,Apr 20,Pamphlets V. 6<sup>th</sup>
,,order by Simon Blair,,
20,K.5.25,Pamphlets V. 8<sup>th</sup>,May 4,Pamphlets V. 8<sup>th</sup>
,A.5.14,Addisons Works V. 3<sup>d</sup> on þe,Apr 29,Addisons Works V. 3<sup>d</sup>
,,above order by Simon Blair,,
,,,,
