1750,131,Borrowed,1750,Returned
Nov. 6,E.7.65,Lock on Education,Novr 28,Lock on Education
,J.5.2,Rollins belles Lettres Vol. 4<sup>th</sup> on,Nov 28,Rollins belles Lett. V. 4<sup>th</sup>
,,Mr Wilsons order by Rob. McLagan,,
8,E.6.18,Clarks Justin Lat. Eng on M<sup>r</sup>,Decr 12,Clarks Justin at Eng
,,Wilsons order by Rob. McLagan.,,
28,J.5.2,Rollins belles Lettres Vol 1<sup>st</sup> on the,Decr 18,Rollins belles Lett. V. 1<sup>st</sup>
,,above order by Rob. McLagan,,
Decr 12,K.8.9,Roderick Random 2 Voll on M<sup>r</sup>,Decr 26,Roderick Random 2 Voll
,,Wilsons order by Rob McLagan,,
18,E.7.68,Spectator Vol 6<sup>th</sup> on Mr Wil-,Decr 26,Spectator Vol 6<sup>th</sup>
,,sons order by Rob. McLagan,,
24,J.4.11,Watsons Horace Vol 1<sup>st</sup> on M<sup>r</sup>,feb. 2,Watsons Horace V. 1<sup>st</sup>
,,Wilsons order by Rob. McLagan,,
26,J.4.11,Gibbs short-writing on Mr Wilsons,feb. 2,Gibb's short writing.
,,order by Rob McLagan,,
1751,,,,
Jan. 15,K.4.8,Rollins Rom History Vol 6<sup>th</sup> & 7<sup>th</sup>,Jan. 28,Rollins Rom. Hist V. 6<sup>th</sup> & 7<sup>th</sup>
,,on Mr Wilsons order by Rob. McLagan,,
28,J.1.16,Wallisii Op. Vol 2<sup>dum</sup> on Mr Wil-,feb. 23,Wallisii Op. V. 2<sup>dum</sup>
,,sons order by Rob McLagan,,
feb. 2,J.4.11,Watsons Horace V. 1<sup>st</sup> on M<sup>r</sup>,Mar 18,Watson's Horace V. 1<sup>st</sup>
,,Rymers order by Rob. McLagan,,
4,J.4.28,Clarks Florus Lat. Eng on M<sup>r</sup>,feb. 23,Clarks Florus Lat Eng
,,Wilsons order by Rob. McLagan,,
23,K.4.10,Murphys Lucians Dialogues Gr Lat,Apr 12,Murphy's Lucian's Dialogues.
,J.5.1,Rollins ancient Hist. Vol 6<sup>th</sup> on,Apr 12,Rollins ancient hist. V. 6<sup>th</sup>
,,Mr Wilsons order by Rob. McLagan,,
28,J.4.11,Watsons Horace Vol. 2<sup>d</sup> on M<sup>r</sup>,Apr 15,Watsons Horace V. 2<sup>d</sup>
,,Rymers order by Rob McLagan.,,
Apr 12,J.5.1,Rollins ancient History V. 4<sup>th</sup>,apr 29,Rollins ancient Hist. V. 4<sup>th</sup>
,J.3.12,Clarks Hom. Iliad Gr Lat Vol 1<sup>st</sup> on,June 3,Clark's Hom. Iliad V. 1<sup>st</sup>
,,Mr Rymers order by Rob McLagan,,
Apr 15,J.4.11,Watsons Horace Vol. 2<sup>d</sup> on M<sup>r</sup>,June 3,Watsons Horace V. 2<sup>d</sup>
,,Wilsons order by Rob McLagan,,
29,F.8.44,Vlacque Tabulae Sinuum. on Mr Wilsons,June 3,Vlaque Tab. Sinuum &c
,,order by Rob McLagan,,
Octr 15,K.4.8,Rollins Rom. Hist. V 1 & 2<sup>d</sup>,Nov<sup>r</sup> 25,Rollins Rom. Hist. V. 1 & 2<sup>d</sup>
,J.4.11,Watsons Horace V. 2<sup>d</sup> on M<sup>r</sup>,Nov 30,Watsons Horace V. 2<sup>d</sup>
,,Gregories order by Rob. McLagan,,
22,C.8.31,Irish New Testament on Mr Wilsons,Decr 18,Irish N. Testam<sup>t</sup>
,,order by Rob. McLagan,,
27,J.3.12,Clarks Hom. Iliad Gr Lat. V. 1<sup>st</sup>,Jan. 10,Clarks Hom. Iliad V. 1<sup>st</sup>
,K.5.29,Patricks Terence Eng Lat. 2 <sup>vs</sup> on,Jan. 10,Patricks Terence V. 1<sup>st</sup> & 2<sup>d</sup>
,,Mr Wilsons order by Rob McLagan,,
,,,p. 177,
,,,,
