1749,(62),Borrowed,1749,Returned
ffeb<sup>r</sup> 18,A.6.44,Rapins Hist of Engd Voll 14 & 15<sup>th</sup>,June 2,Rapin's Hist. of Eng Voll 14 & 15<sup>th</sup>
,,Mr D. Young,,
April 13,K.3.15,Jacquiers Comment on Newt. philos. V. 1<sup>st</sup>,June 22,Jacquiers Comment V. 1<sup>st</sup>
rd pag. 39,J.6.8,Simsons and Gregories Geometry,Octr 9,Simsonn's & Gregories Geomt
,K.7.26,Pamphlets Vol. 2<sup>d</sup>,Octr 9,pamphlets V. 2<sup>d</sup>
,J.3.9,Smiths Opticks 2 Voll,June 22,Smiths Opticks 2<sup>vs</sup>
1751,K.8.9,Roderick Random 2 Voll,Augt 18,Rod. Random Vol. 1<sup>st</sup> & 2<sup>d</sup>
Jan 19,L.6.8,Wilson on Electricity,Janr 23,Wilson on Electricity
Oct<sup>r</sup> 15,L.4.,Bowers Hist. of the popes V. 1<sup>st</sup> & 2<sup>d</sup>,Novr,Bowers Hist of þe popes V. 1 & 2
Dec<sup>r</sup> 18,F.6.,Leadbetters Astronomy V. 1<sup>st</sup> & 2<sup>d</sup>,June 20,Leadbetters astron V. 2<sup>d</sup> & 1<sup>st</sup>
1749,,,,
ffeb. 20,C.8.63,Dodwell on þe Immortality of þe Soul.,Mar 24,Dodwell on þe Immort. of þe Soul
,,on Mr D. Youngs order by,,
,,David Mcgibbon,,
25,J.5.4,Medical Essays Vol. 4<sup>th</sup> on,Apr. 12,Medical Essays Vol. 4<sup>th</sup>
,,Mr Da. Youngs order by,,
,,,David Mcgibbon,
Mar. 17,K.7.42,Norris on the Immortality of þe Soul on,Mar 29,Norris on þe Immort. of þe Soul
,,Mr Jo. Youngs order by,,
,,David Mcgibbon,,
24,E.7.55,Natural History of þe Passions on,May 2,Natural Hist. of þe passions
,,Mr Gregories order by,,
,,David Mcgibbon,,
29,C.7.43,Whistons Theory of þe Earth on,May 2,Whistons Theory of þe Earth
,,Mr Da Youngs order by David Mcgibbon,,
May 6,K.5.5,Jacks Math. principles of Theology,May 12,Jacks Math. principles of Theol.
,J.6.1,Pamphlets Vol. 1<sup>st</sup> on,May 12,Pamphlets Vol. 1<sup>st</sup>
,,Mr Da.Youngs order by David Mcgibbon,,
12,J.6.1,Pamphlets Vol. 2<sup>d</sup> on Mr Gre-,May 16,Pamphlets Vol. 2<sup>d</sup>
,,gories order by David McGibbon.,,
16,K.7.7,Antoninus Meditations Eng.,June 5,Antoninus' Meditations
,J.4.7,Ray on the Wisdom of God in þe Cn,June 5,Ray on þe Wisdom of God
,K.3.34,Pamphlets Vol. 2<sup>d</sup> on Mr Gre-,June 5,Pamphlets Vol 2<sup>d</sup>
,,gories order by David Mcgibbon,,
,,,(p. 83),
,,,,
