1750,(107),Borrowed,1750,Returned
,(p. 85),,,
Mar 16,J.1.8,Locks Works Vol. 1<sup>st</sup> on,Apr 17,Locks Works Vol 1<sup>st</sup>
,,Mr Gregories order by Dav. Russel,,
20,J.4.15,Richardsons notes on Milton on,Apr. 2,Richardson's Notes on Milton
,,Mr Gregorys order by Dav. Russel,,
28,K.5.28,Plinies Letters Eng Vol. 1<sup>st</sup> on,Apr. 2,Plinie's Letters Eng. Vol. 1<sup>st</sup>
,,Mr Gregorie's order by Dav. Russel,,
Apr 2,K.5.1,Figure of þe Earth by Maupertius,Apr 4,Figure of þe Earth by Maupertius
,A.6.39,Robinson Crusoe Vol 2<sup>d</sup> on,Apr 14,Robinson Crusoe Vol 2<sup>d</sup>
,,Mr Jo. Youngs order by Dav. Russel,,
4,J.7.6,Adventures of Jos. Andrews 2 Voll<sup>s</sup>,Apr 17,Adventures of Jos. Andrews 2 V<sup>s</sup>
,,on Mr Rymers order by Dav. Russel,,
26,K.3,Ansons Voyage on Mr Gregories,May 15,Ansons Voyage
,,order by Dav. Russell,,
26,F.7.42,Woodwards Nat. Hist. of þe Earth,June 5,Woodwards Nat. Hist. of þe Earth
,F.7.43,Woodwards Nat. Hist. enlarged,June 5,Woodwards Nat. Hist. enlarged
,,on Mr Gregories order by Dav. Russell,,
Oct<sup>r</sup> 15,J.4.7,Ray on þe Wisdom of God in þe Crean,Nov. 5,Ray on the Wisdom of God
,J.1.8,Locks Works Vol 1<sup>st</sup> on Mr Ry-,Decr 1,Locks Works Vol 1<sup>st</sup>
,,mers order by Dav. Russell,,
Nov. 5,A.4.21,Abercrombies Scots Warriors V. 1<sup>st</sup>,Decr 3,Abercrombies Scots Warriors V 1<sup>st</sup>
,,on Mr Gregories order by Dav. Russel,p 136,
1750,p. 88,,,
Mar 16,E.7.68,Spectator Vol 4<sup>th</sup> & 5<sup>th</sup> on,Mar 19,Spectator Vol 4<sup>th</sup> & 5<sup>th</sup>
,,profr Shaws order by,,
,,Alexr Shaw,,
Apr. 13,A.6.,Rapins hist. of Engd Vol 4<sup>th</sup> & 5<sup>th</sup>,June 14,Rapins hist. Vol 4<sup>th</sup> & 5<sup>th</sup>
,,in profr Shaws order by Alexr Shaw,,
20,E.7.68,Spectator Vol 1<sup>st</sup> & 2<sup>d</sup> on,Augt 28,Spectator Vol 1<sup>st</sup> & 2<sup>d</sup>
,,profr Shaws order by,,
,,Alexr Shaw,,
May 30,J.4.38,Luther and Calvins Lives,Sept 5,Luther & Calvine's Lives
,,And. Shaw,,
June 11,E.3.6,Herodoti Historia Gr Lat,Sep. 5,Herodoti Hist. Gr Lat
,J.6.5,Preceptor Vol. 2<sup>d</sup> on profr,Sep. 5,preceptor Vol 2<sup>d</sup>
,,Shaws order by James Shaw,,
11,E.7.29,Master key to popery 3 Voll. on,Sep. 5,Master key to popery 3 V<sup>s</sup>
,,profr Shaws order by,,
,,James Shaw,,
July 14,A.6.39,Robinson Crusoe Vol 1 & 2<sup>d</sup>,Sep 12,Robinson Crusoe V. 1 & 2<sup>d.</sup>
Aug 9,K.4.8,Rollins Romn. history Vol 8<sup>th</sup> 9<sup>th</sup> & 10<sup>th</sup>,Augt 24,"Rollins Rom. Hist. V. 8, 9, & 10<sup>th</sup>"
,,on profr Shaw's order by Alexr Shaw,,
24,K.7.4,Pamela Vol 3<sup>d</sup> & 4<sup>th</sup> on profr,Sep. 12,Pamela V. 3<sup>d</sup> & 4<sup>th</sup>
,,Shaws order by Alexr Shaw,p. 122,
,,,,
