1749,(76),Borrowed,1749,Returned
,A.5.21,Horse-hoeing Husbandry,Septr 4,Horse hoing husbandry
a. pg 19,K-,Transactions of þe Society for im,Mar 18,Transactions on Agriculture
,,proving agriculture,,
,,p Receipt apart by Mr Ninian Young,,
May 19,J.3.12,Clarks Hom. Iliad. Vol 1<sup>st</sup>,June 19,Clarks Hom. Iliad Vol. 1<sup>st</sup>
Decr 18,J.6.19,Ellis s Voyage to Hudson s bay. for,Mar 1,Ellis's Voyage
,,Mr Nin. Young by William Imrie,,
1749,p. 53,,,
May 11,J.6.3,Female Spectator Vol 4 on M<sup>r</sup>,July 3,Female Spectator V. 4<sup>th</sup>
,,Jo Youngs order by,,
,,Phil: Morison,,
31,J.6.3,Female Spectator Vol. 3<sup>d</sup> on prin<sup>ll</sup>,Decr 29,Female Spectator Vol 3<sup>d</sup>
,,Murisons order by,,
,,Phil Morison,,
Augt. 24,J.5.20,Wagstaffs polite Conversation,Sept. 26,Wagstaff's polite Conversation
,K.2.9,"Temples Works Vol. 2<sup>d</sup>, on",Oct<sup>r</sup> 18,Temples Works Vol 2<sup>d</sup>
,,Mr Rymers order by Phil: Morison,,
Octr 18,J.6.20,Apology for Mrs Phillips V 1<sup>st</sup>,Nov<sup>r</sup> 28,Apology for M<sup>rss</sup> Philips V. 1<sup>st</sup>
,K.2.9,Temples Works Vol. 1<sup>st</sup> on M<sup>r</sup>,Dec<sup>r</sup> 14,Temple's Works Vol. 1<sup>st</sup>
,,Rymers order by Phil: Morison,,
Nov<sup>r</sup> 27,J.4.2,Blackwells Life of Homer,Decr 14,Blackwells Life of Homer
,E.6.53,Cicero de Oratore Delphini on prof,Feb<sup>r</sup> 1,Cicero de Oratore Delph
,,Shaw's order by,,
,,Phil: Morison,,
Decr 8,J.4.35,Rowes Works Vol 2<sup>d</sup> on,Decr 13,Rowe's Works Vol 2<sup>d</sup>
,,Mr Jo. Youngs order by,,
,,Phil: Morison,,
15,J.4.35,Rowes Works Vol 1<sup>st</sup> on prinll,Jan. 22,Rowes Works Vol 1<sup>st</sup>
,,Murison's order by,,
1750,,Phil: Morison,,
Jan. 13,J.4.39,Baxter on þe Nat. of the Hum. Soul 2 V<sup>s</sup>,Apr. 16,Baxter on þe Hum. Soul. 2 V<sup>s</sup>
,,on prinll Murisons order by,,
,,Phil: Morison,,
Febr 1,J.5.17,Rowes Friendship in Death on,febr 28,Rowe's friendship in Death
,,Mr Rymer's order by,,
,,Phil: Morison,,
Feb. 3,K.1.3,Grotius on War and Peace on prof<sup>r</sup>,feb. 28,Grotius on War & Peace
,,Shaws order by,,
,,Phil: Morison,,
,,,p. 110,
,,,,
