1751,165,Borrowed,1751,Returned
,p. 118,,,
April 12,J.4.13,Boyles Lectures abridg'd Vol. 3<sup>d</sup>,Octr 25,Boyles Lect abridg'd V. 3<sup>d</sup>
,,profr Shaw's order by Will. Taylor,,
June 18,J.4.13,Boyles Lectures abridg'd V. 4<sup>th</sup> on,Octr 25,Boyle's Lect. abridg'd V. 4<sup>th</sup>
,,the above order by Will. Taylor,,
25,E.7.35,"Musical Miscellanie Vol 1, 2<sup>d</sup> & 3<sup>d</sup> on",July 12,"Musical Miscellany V. 1, 2, & 3<sup>d</sup>"
,,Mr Rymers order by Will Taylor,,
July 1,E.7.35,"Musical Miscellanie V. 4, 5, & 6<sup>th</sup>",July 12,"Musical Miscellanie V. 4, 5 & 6<sup>th</sup>"
,,on þe above order by Will. Taylor,,
12,E.6.37,Socrates Life and memble things,Octr 16,Socrates' Life & mem<sup>ble</sup> things
,H.5.24,Watts Logick on prinll Muri,Octr 22,Watt's Logick
,,sons order by Will. Taylor,,
27,J.1.8,Locks Works Vol 1<sup>st</sup> on M<sup>r</sup>,Octr 16,Locks Works V. 1<sup>st</sup>
,,Rymers order by Will. Taylor,,
Octr 16,E.6.39,Hutchison on the Passions on,Oct<sup>r</sup> 25,Hutchison on þe passions
,,profr Shaws order by Will. Taylor,,
Decr 25,J.3.3,Butlers Analogie,Feb. 20,Butler's Analogy
,J.4.11,Watsons Horace V. 1<sup>st</sup> on,Apr 21,Watsons Horace V. 1<sup>st</sup>
,,pr. Murisons order by,,
,,Will. Taylor,,
28,A.4.3,Echards Church History on prinll,Mar 12,Echards Ch. History
1752,,Murisons order by Will. Taylor,,
Feb. 22,K.1.,Spanhemii Op. V. 1. p<sup>t</sup> 2<sup>d</sup>,Mar 5,Spanhemii Op. V. 1. p<sup>t</sup> 2<sup>d</sup>
,C.2,Gerhardi Loci com V. 1<sup>st</sup>,Mar 5,Gerhardi Loci com. V. 1<sup>st</sup>
,,on pr. Murisons order by Will. Taylor,,
24,G.3.30,Le Blanc Theses Theol. on prin.,Mar 5,Le Blanc Theses Theol.
,,Murisons order by Will. Taylor,,
Mar 15,E.5.24,Shaftsburys Charact. Vol 2<sup>d</sup> on,Mar 28,Shaftsbury's Charact. V. 2<sup>d</sup>
,,Pr. Murisons order by Will. Taylor,,
21,J.2.,Middletons Life of Cicero V. 1<sup>st</sup> on,Apr 20,Middletons Life of Cicero V. 1<sup>st</sup>
,,pr. Murison's order by Will. Taylor,,
28,J.4.21,Sykes on Nat. and revd Religion on,Apr 6,Sykes on Nat. & Rev. Religion
,,Pr. Murisons order by Will. Taylor,,
,A.5.11,Woolastons Religion of Nature on,Apr 23,Woolastons Religion of Nature
,,prinl Murisons order by Will. Taylor,,
July 22,J.2,Middletons Life of Cicero V 1 & 2<sup>d</sup>,Augt 24,Middletons Life of Cicero 2<sup>vs</sup>
,,on pr Murisons order by Will. Taylor,,
Octr 28,J.3.3,Butlers Analogy on profr Shaw's,Mar. 8,Butlers Analogy
,,order by Will. Taylor,,
1753,,,,
Jan. 24,K.4.14,Universal History Vol 11<sup>th</sup> on prof,June 22,Universal History V. 11<sup>th</sup>
,,Shaws order by Will. Taylor,,
Apr 4,J.4.26,Clarks Ovid Lat. Eng. on prof,June 22,Clarks Ovid Lat Eng
,,Shaws order by Will. Taylor William Taylor,,
,,,,
