1750,(112),Borrowed,1750,Returned
,p. 90,,,
Mar. 28,A.6.39,Robinson Crusoe Vol. 1<sup>st</sup>,Apr. 11,Robinson Crusoe V. 1<sup>st</sup>
,K.5.24,Watts Logick on Mr Rymer's,May 1,Watts Logick
,,order by Robt Dunbar,,
May 29,K.3.,Ansons Voyage on Mr Rymer's,June 5,Ansons Voyage
,,order by Robt Dunbar,,
June 6,J.4.25,Clarks Sallust Lat. Eng,July 4,Clarks Sallust
,J.4.20,Nature displayd Vol 1<sup>st</sup> & 2<sup>d</sup> on,July 4,Nature display'd V. 1 & 2<sup>d</sup>
,,Mr Wilsons order by Robt Dunbar,,
July 4,A.1.22,Ciceronis Operum Tom. 2<sup>duo</sup>,Augt 3,Ciceronis Operii Tom. 2<sup>dus</sup>
,J.4.20,Nature displayd Vol 3<sup>d</sup> on M<sup>r</sup>,Augt 3,Nature display'd V. 3<sup>d</sup>
,,Rymers order by Robt Dunbar,,
Augt 3,J.6.3,Female Spectator Vol. 1<sup>st</sup>,Sep. 3,Female Spectator V. 1<sup>st</sup>
,J.4.11,Watsons Horace Vol. 2<sup>d</sup> on M<sup>r</sup>,Sep. 21,Watsons Horace V. 2<sup>d</sup>
,,Rymers order by Robt Dunbar,,
Sep. 5,J.6.5,preceptor Vol 1<sup>st</sup> on profr Shaws,Octr 22,Preceptor V. 1<sup>st</sup>
,,order by,,
Sep. 21,J.5.2,Rollins belles Lettres Vol 1<sup>st</sup>,Octr 29,Rollins belles Lett. V. 1<sup>st</sup>
,A.6.27,Gullivers Travells Vol. 1<sup>st</sup> on M<sup>r</sup>,Octr 13,Gullivers Travells V. 1<sup>st</sup>
,,Rymer's order by Robt Dunbar,,
Oct<sup>r</sup> 8,A.6.27,Gullivers Travels Vol 2<sup>d</sup> on M<sup>r</sup>,Octr 13,Gullivers Travels V 2<sup>d</sup>
,,Rymers order by Robt Dunbar,,
,,,p. 124,
1750,p. 93,,,
March 31,J.1.8,Locks Works Vol. 2<sup>d</sup>,Apr 24,Locks Works V. 2<sup>d</sup>
,J.6.,preceptor Vol. 1<sup>st</sup> on Mr Ry-,Apr 24,preceptor V. 1<sup>st</sup>
,,mers order by Jo. Sutherland,,
Apr 18,K.5.16,Puffendorfs Introd to þe hist. of Europe,Apr. 30,Puffendorf's Introd<sup>n</sup>
,,on Mr Gregorie's order by Jo. Sutherland,,
24,K.5.18,Dialogues on Education Vol 1<sup>st</sup>,May 14,Dialogues on Education V. 1<sup>st</sup>
,J.1.8,Locks Works Vol 1<sup>st</sup> on M<sup>r</sup>,May 14,Locks Works V. 1<sup>st</sup>
,,Rymers order by Jo Sutherland,,
30,A.4.5,Halfpennys Art of sound building on,May 21,Halfpenny's Art of Building
,,Mr Rymers order by Jo. Sutherland,,
May 15,J.4.37,Popes Letters Vol. 1<sup>st</sup>,June 4,popes Letters V. 1<sup>st</sup>
,K.7.15,Watts on þe Passions on Mr Rymers,June 4,Watts on þe passions
,,order by Jo. Sutherland,,
,J.5.2,Rollins belles Lettres Vol. 2<sup>d</sup> on M<sup>r</sup>,June 4,Rollins belles Lett. V. 2<sup>d</sup>
,,Gregories order by Jo. Sutherland,,
febr 19,K.5.34,Wolfii Ontologia,Octr 25,Wolfii Ontologia
,K.6.6,Varenius Geography 2 Voll on M<sup>r</sup>,Octr 29,Varenius' Geogr. 2. Voll
,,Jo Youngs order by Jo. Sutherland,,
,,,p. 130,
,,,,
