1749,(60),Borrowed,1749,Returned
ffebr 11,J.3.10,Turretini Dissertationes Vol. 1<sup>st</sup>,Mar. 25,Turretini Dissert. Vol. 1<sup>st</sup>
,K.4.10,Lucians Dialogues G. Lat p Murphy,Mar. 17,Lucians Dialogues p Murphy
,,on pr. Shaw's order by,,
,,Ja: Ballingall,,
15,C.3.15,Bellarmans Works Tom. 4<sup>th</sup> on,Mar. 24,Bellarman's Works Tom 4<sup>th</sup>
,,prinll Murisons order by,,
,,Ja: Ballingall,,
Mar. 17,J.5.1,Rollins ancient Hist. Vol. 4 & 5<sup>th</sup>,Apr 22,Rollins ancient Hist. V. 4<sup>th</sup> & 5<sup>th</sup>
,J.5.19,Moss s Sermons Vol. 2<sup>d</sup> on D<sup>r</sup>,Apr 22,MOss's Sermons V. 2<sup>d</sup>
,,Haddow's order by,,
,,Ja: Ballingall,,
25,F.7.4,Lucretius de Renum Natura p Creech,Apr 8,Lucretius de Renum Natura
,,on prinll Murisons order by,,
,,Ja: Ballingall,,
Decr 8,J.5.1,Rollins ancient History Vol 2<sup>d</sup>,Jan 6,Rollins ancient Hist. V. 2<sup>d</sup>
,J.3.10,Turretini Dissertationes Vol. 1 & 2<sup>d</sup>,Jan. 1,Turretini Dissert. Vol 1<sup>st</sup> & 2<sup>d</sup>
,,on prinll Murison's order by,,
,,Ja: Ballingall,,
22,K.2.10,Lovates Trial on prof<sup>r</sup>,Jan. 5,Lovate's Trial
1750,,Shaws order by Ja: Ballingall,,
Jan. 5,J.5.2,Rollins belles Lettres Vol 2<sup>d</sup> on,Mar 19,Rollins belles Lettres V. 2<sup>d</sup>
,,Dr Hadows order by Ja: Ballingall,p. 97,
1749,,,,
ffeb. 18,G.1.19,Durandus on Sentient. Theol.,feb. 22,Durandas on Sentient. Theol.
,B.4.2,Aquinas contra Gentes.,feb 20,Aquinas contra Gentes
,B.3.19,Lanchii Operii Vol. 1<sup>mus</sup> on prinll,ffeb 20,Lanchii Operum Vvol. 1<sup>mus</sup>
,,Murisons order by Ja: Key,,
14,K.1.6,Spanhemii operum. Tom. 1 pt 2<sup>d</sup>,feb. 20,Spanhemii operum Tom. 1 p<sup>t</sup> 2<sup>d</sup>
,C.2.22,Socini Scripta Polemia on prof<sup>r</sup>,feb<sup>r</sup> 20,Socini Scripta polemia
,,Shaw's order by Ja: Key,,
Mar. 7,K.7.23,Herocles in Aurea Carmina,April 1,Herocles in aurea Carmina
,K.3.19,Night Thoughts on prinll Muri-,Apr 12,Night Thoughts
,,son's order by Ja: Key,,
29,K.5.18,Dialogues on Education Vol 1 & 2<sup>d</sup>,Apr 24,Dialogues on Education 2 V<sup>s</sup>
,K.5.26,ffosters Sermons Vol. 3 & 4<sup>th</sup> on,Apr 24,Fosters Sermons V 4<sup>th</sup> & 3<sup>d</sup>
,,prinll Murisons order by,,
,,Ja: Key,,
Dec<sup>r</sup> 6,B.3.6,Nov. Testamentum Milii,Jan. 9,Nov. Testament. Milii
,J.4.5,Atterburys Sermons Vol. 1<sup>st</sup> on,Decr 18,Atterbury's Sermons V. 1<sup>st</sup>
,,prinll Murisons order by Ja: Key,,
8,J.2.14,Midletons Life of Cicero Vol 1<sup>st</sup> on,Decr 18,Midletons Life of Cicero V. 1<sup>st</sup>
,,þe above order by James Key,,
,,,(p. 92),
,,,,
